,기사요약
211,"[랭킹쇼] 1·2위 비판하며 존재감 모색대선 막판 이재명 더불어민주당 대선후보와 윤석열 국민의힘 대선후보의 양강 구도가 뚜렷해졌다이런 가운데 심상정 정의당 후보와 안철수 국민의당 후보는 거대 정당 후보들을 비판하면서 ‘완주'를 향해 달리고 있다심상정, 진보 정체성 강조  심 후보는 노동, 약자 등의 이슈에 주력하며 진보 정체성을 강조하고 있다그는 ""김대중의 인권 그리고 노무현의 종부세, 차별 금지법, 탈핵 이것을 지키고 있는 사람이 이재명 후보와 민주당인가또한 심 후보는 21일 열린 첫 법정 TV토론에서 마지막 1분 발언을 통해 장애인 이동권 보장을 촉구했다심 후보는 23일 장애인 이동권 보장을 요구하는 출근 선전전 현장을 찾기도 했다심 후보는 21일 토론에서 두 후보를 향해 매서운 공세를 펼쳤다그는 이날 이 후보의 성장 공약을 두고 ""MB 아바타 같다"", 윤 후보를 향해선 ""(윤 후보는 종부세를) 92만원 냈다안철수, 단일화 결렬 뒤 완주 의지<  안 후보는 지난 20일 윤 후보와의 단일화 결렬을 선언하고 완주 의지를 다지고 있다이준석 국민의힘 대표는 23일 MBC 라디오에서 ""국민의당 관계자들이 안 후보 의사와 관계없이 우리 측 관계자에게 '안 후보를 접게 만들겠다' 등 제안을 해온 것도 있다""고 했다""전문가 뽑을 머리는 있어야"" 尹에 날 선 비판안 후보는 윤 후보를 비판하며 존재감을 키우고 있다안 후보는 앞선 TV토론에서는 윤 후보에 대한 공세를 자제했으나 3차 토론부터는 달라졌다는 평가다안 후보는 21일 토론에서 윤 후보에게 '디지털 데이터 경제'에 대해 집중적으로 물었고, 윤 후보의 답변에 고개를 '절레절레'하는 모습을 보였다그는 토론 이후 윤 후보에 대해 ""플랫폼 사업과 데이터 산업에 대해 이해를, 구분을 잘 하지 못하는 윤 후보의 그 발언이 가장 실망스러웠다""고 평가했다안 후보는 23일 울산 젊음의거리 유세에서 ""대통령이 전문가들 중에서 제대로 아는 전문가를 뽑을 머리는 가지고 있어야 한다""며 ""그런 머리가 없는 대통령은 또 엉터리 전문가를 뽑아서 우리나라를 망가뜨린다""고 했다"
212,"국회팀 이현재 기자 나와 있습니다【 질문1 】  이 기자, 어제 경제분야 TV토론이 열렸는데 이재명 민주당 후보가 상대 후보의 태도에 대해 불만을 터뜨렸다고요【 기자 】  이재명 더불어민주당 후보는 라디오방송에 출연해 어제 TV 토론을 평가했는데, 윤석열 국민의힘 후보를 강하게 비판했습니다▶ 인터뷰 : 이재명 / 더불어민주당 대선 후보- ""벽에다 대고 얘기한 느낌이었습니다""  그런가하면 토론회 때마다 이 후보를 공격하고 있는 심상정 정의당 후보에 대해서는 섭섭함을 드러냈습니다▶ 인터뷰 : 이재명 / 더불어민주당 대선 후보- ""우리 민주당에는 지나치게 과하고 심하시고 국민의힘에는 지나치게 관대하더라""  이에 반해 안철수 국민의당 후보를 향해서는 ""안 후보가 말해오던 정치교체, 시대교체가 저의 평소 생각과 일치한다""며 공감대를 형성하는 등 손을 내밀었습니다심상정 정의당 후보는 주도권 토론 30분 동안 자신에게 질문 한번 오지 않았다고 서운함을 토로하기도 했습니다""  안 후보는  윤석열 후보의 어퍼컷과 이재명 후보의 발차기에 대응해 자신의 기호 4번을 강조하는 '4번 타자' 퍼포먼스도 선보였는데요【 질문2 】  그런데 정작 밖에서는 심상정 후보의 한마디가 화제가 됐다고요?【 기자 】  심상정 정의당 후보는 어제 토론 마무리 발언 1분을 최근 지하철 역에서 벌어지고 있는 장애인 시위를 달래는 데 사용했습니다전장연 측은 ""이재명, 윤석열, 안철수 후보는 심 후보의 말에 동의하느냐""며 답변을 요구했지만, 대선토론회에서 장애인 이동권 문제가 언급된 만큼, 시민과 마찰을 줄일 수 있도록 승하차 지연시위는 하지 않겠다고 말했습니다지난 19일 윤석열 후보의 경남 거제시 유세 당시 영상인데요이재명 후보 지지선언을 한 배우 문성근 씨는 자신의 SNS에 최 단장의 글을 공유하기도 했습니다국회팀 이현재 기자였습니다"
213,"[기자]정의당 심상정 후보는 오늘 수도권 집중 유세를 벌이고 있습니다이어 서민들이 자주 찾는 서울 망원시장을 찾아 유세를 펼쳤고, 오후엔 경기도 안양, 시흥에 있는 전통시장에서 시민들과 직접 만나 지지를 호소합니다국민의당 안철수 후보는 어제 부산에 이어 오늘 울산과 경북 포항을 찾습니다안 후보는 경북 포항으로 이동해 전통시장에서 시민들과 만날 계획입니다"
214,"이재명 후보는 충청도를 찾아 선제 타격론을 언급한 윤석열 후보가 한반도 전쟁위기 원인 가운데 하나라면서 맹공을 퍼부었고, 윤석열 후보는 자신이 이재명 후보와 민주당보다 DJ 정신에 가깝다면서 호남 민심 얻기에 힘을 쏟고 있습니다이재명 후보, '충청도 사위'임을 내세우면서 중원 표심을 공략하고 있죠?[기자]이 후보의 작고한 장인 고향이 충북 청주인데요이 후보는 윤 후보가 편 가르기를 하고, 한반도 전쟁 위기까지 고조시키고 있다면서 윤 후보에 대한 비판을 이어갔습니다]앞서 이 후보는 아침 언론 인터뷰에서 대장동 의혹은 '검찰 게이트'이고, 국민의힘 윤석열 후보가 몸통이라고 100% 확신한다면서 연일 윤 후보에 대한 공격 수위를 높이고 있습니다오늘 김대중 전 대통령 생가를 방문했다고요?[기자]윤석열 후보는 조금 전 김대중 전 대통령의 생가가 있는 전남 신안군 하의도에 방문했습니다하의도는 배를 타고 한 시간 넘게 이동해야 할 만큼 교통이 좋지 않은 곳인데도 윤 후보가 직접 이곳을 찾는 데에 큰 의미가 있습니다윤 후보는 전남 목포 유세에서도 지금 민주당엔 김대중 대통령의 DNA가 담기지 않았다고 공격하면서, 자신이 오히려 DJ 정신을 구현할 적임자라고 목소리를 높였습니다[윤석열 / 국민의힘 대선 후보 : 저나 국민의힘은 지금 이재명의 민주당보다 더 김대중 정신에 가깝고, 이 자유민주주의와 시장경제를 추구하는 김대중 정신을 구현하려 하고 있습니다]앞서 윤 후보는 오늘 첫 일정으로 동학 농민군의 위패가 모셔져 있는 전북 정읍 구민사를 찾아 권력층의 부패와 약탈에 항거한 동학농민혁명의 정신을 되새겼습니다어제 민주당 이재명 후보를 부패의 몸통이라고 비판했던 만큼, 이 후보를 우회적으로 겨냥했다는 해석도 나옵니다[기자]정의당 심상정 후보는 오늘 수도권 집중 유세를 벌이고 있습니다심 후보는 경기 안양을 거쳐 잠시 뒤 경기 시흥에 있는 전통시장에서 시민들과 직접 만나는 유세를 이어갑니다국민의당 안철수 후보는 어제 부산에 이어 오늘 울산과 경북 포항을 찾았습니다"
215,"[나는 왜 ○○○을 지지하는가 / 심상정]대선이 코앞으로 다가왔습니다이번 순서는 심상정 정의당 대선후보의 공동후원회장이자 고 이선호씨의 친구인 김벼리씨입니다<편집자말>친구가 산재로 죽고 나서, 나와 친구들은 '평택항에서 산업재해로 사망한 이선호의 친구'라고 불리는 호칭이 더 익숙해졌다심상정 후보를 지지하는 이유는, 어쩌면 이 부담을 나눌 수 있다는 믿음이 있어서일 거다남의 일, 영화 속 일들이 내 일이 됐을 때                   ▲  정의당 심상정 대선 후보가 8일 오후 경기도 안산시 단원구 유성식당에서 시화공단 작은공장 노동자들을 만나 식사하며 대화하고 있다ⓒ 국회사진취재단   가진 게 별로 없고, 믿을 구석도 따로 없는 평범한 24살 청년인 나는 일터와 삶터에서 언제든 불평등과 차별의 당사자가 될 수 있음을 이렇게 깨달아가고 있다그렇기에 차별받는 사람들 곁에, 싸우는 이들 곁에 누가 있는지, 이들을 위해 목소리를 내는 사람이 누구인지 보게 된다고 노회찬 의원이 6411버스 연설에서 말했듯, 실제 정의당을 필요로 하는 사람들에게 심상정 후보와 정의당은 눈에 보이지 않을 수도 있다실제 노동현장에서, 차별의 현장에서 싸우는 사람이 되었을 때, 커다란 힘을 상대로 개인이 도저히 이길 수는 없다는 걸 알게 됐을 때, 그때에야 정의당을 보게 된다▲  정의당 심상정 대선 후보가 지난해 12월 9일 서울 여의도 국회에서 열린 ‘중대재해처벌법 개정 방향 발표 기자회견’에서 산재사망사고 유가족들과 함께 구호를 외치고 있다ⓒ 공동취재사진   그 말은 곧 싸우는 사람들 곁에 누가 있는지 알게 된다는 것과 같다정의당은 언제나 어김없이, 싸우는 사람들의 옆자리에 있었다그런 순간들을 볼 때마다 다수 편인 줄만 알았던 정치인이 나를 위한 목소리도 내줄 수 있겠다는 믿음이 생겨났다그렇게 심상정 후보와 정의당은 나에게 '필요로 할 때 손에 닿는' 정당, 손 닿을 듯 가까운 정치인이 됐다ⓒ 정의당   선호의 장례식장에 왔던 수많은 정치인들그래서 이제는 차별과 불평등의 당사자가 생길 때마다 반복해서 쉽게 나오는 약속보다, 곁에서 함께 싸우는 정치인이 누구인지가 중요해졌다말로 하는 약속이 쉽다면, 실제 곁에서 행동으로 싸워주는 사람이 필요하다그 곁에서 차별금지법 제정을 주도하고 성평등과 페미니즘의 가치를 강조하며, 대선 1호 공략으로 '신노동법'을 발표하며 산재 노동자와 비정규직 노동자를 호명하는 정치인이 있다는 걸 알게 됐다어떤 이에게는 잠시 미뤄두어도 괜찮을지 모르는 것들이 누군가에게는 당장 시급하고 절실한 요구임을 아는 정치인이, 지금 나한테는 정의당 심상정 후보다이제 나는 관객이 아니라 언제든 싸움의 당사자가 될 수 있다는 걸 안다이게 내가 심상정 후보를 지지하는 이유다ⓒ 고 이선호 산재사망사고 대책위  덧붙이는 글 | 글쓴이 김벼리씨는 고 이선호씨 친구이자 '불평등·기후위기·차별과 싸우는 사람들(불기차)' 심상정 후원회 공동후원회장입니다"
216,"국회 연결합니다, 김승환 기자!이재명 후보가 충청 지역을 찾는 게 일주일만이죠?[기자]충청지역은 역대 선거에서 혼전 양상을 보인 이른바 '캐스팅 보트' 지역인 만큼, 신경이 쓰일 수밖에 없는 곳인데요이런 가운데 이 후보는 오늘 아침 MBC 라디오 인터뷰에서 '이재명 게이트'는 범죄 집단에 돈 받게 해주고 수사 안 한 윤 후보에 잘못이 있다고 역공을 펼치면서, 오히려 '윤석열 게이트'라고 강조했습니다[앵커]윤석열 후보는 어제부터 서해안을 따라 유세 중인데, 오늘은 어디를 갑니까?[기자]윤 후보, 서해안 벨트 유세 이틀째를 맞아 전통적 민주당 텃밭인 전북과 전남 지역을 잇따라 방문하면서 호남 민심 얻기에 나섭니다이후 윤 후보는 전남 목표에서 현장 유세를 하고, 김대중 전 대통령 생가가 있는 하의도를 찾을 예정입니다윤 후보는 이재명 후보와 현 민주당이 김대중-노무현의 계승자가 아니라고 일갈한 만큼, DJ 생가 방문에 의미 부여를 하고 있는데요이준석 대표도 오늘 아침 MBC 라디오 인터뷰에서 윤 후보가 새로운 정치를 하겠다는 의지로 취약 지역을 우선 공략한다면서 지속적인 호남 방문의 의미를 부여했습니다그러면서 자신을 향해 일베라고 공격하는 민주당을 향해선 광주 지역 쇼핑몰에 의지를 밝힌 게 어떻게 일베 행동이겠느냐면서 오히려 이재명 후보가 예전에 일베 회원이라고 이야기한 적 있다고 되받아쳤습니다이와 함께 원희룡 정책본부장은 YTN 라디오와 인터뷰에서 이재명 후보 옆집의 비선캠프 이용 의혹과 관련해 이 후보가 이 사안에 대해 입장을 밝혀야 한다면서 재차 이 후보를 겨냥했습니다[기자]정의당 심상정 후보는 오늘 수도권 집중 유세에 나섭니다국민의당 안철수 후보는 어제 부산에 이어 오늘은 울산과 경북 포항을 찾습니다"
217,"유권자와 함께하는 대선 정책 ‘나의 선거, 나의 공약’⑤돌봄이 필요한 사람들장애인들의 ‘당연한 권리’최중증 발달장애인인 이윤호씨와 어머니 김남연씨가 지난달 24일 서울 성동구 자택에서 도전적 행동을 줄이기 위해 공을 손에 쥐고 이야기를 나누고 있다하지만 <한겨레>가 만난 장애인 당사자와 가족, 활동지원사 9명은 이 뒷받침이 여전히 소홀하다고 입을 모았다지방자치단체별로 저상버스 도입률은 어느 정도인지, 장애인 콜택시는 있는지 확인부터 해야 한다서울은 전동휠체어 탑승이 가능한 저상버스 도입률이 그나마 57장애인 콜택시는 지역에 따라 필요한 서류와 예약방법 등이 모두 다르다장애인은 내가 가고 싶은 여행지를 고르는 게 아니라 여행이 가능한 지역을 갈 수밖에 없어요부산에서 관광지 사이를 이동할 때마다 장애인 콜택시를 이용했는데, 장시간 기다리느라 시간을 다 허비했다2020년 한국장애인개발원이 펴낸 ‘장애인콜택시 전국 통합체계 마련을 위한 연구’를 보면, 장애인 콜택시 평균 대기 시간은 48경주에서 장애인용 전동스쿠터나 전동휠체어 대여가 안 되는 바람에 자갈돌이 깔린 관광지 등에서 휠체어를 미느라 온갖 고생을 다 한 것이다저상버스 도입 의무화와 함께 장애인 콜택시 같은 특별교통수단의 시외 운행에 필요한 예산 근거를 담은 교통약자의 이동편의 증진법 개정안이 지난해 말 국회를 통과했는데, 원안에 의무조항(‘해야 한다’)으로 돼 있던 예산 지원을 임의조항(‘할 수 있다’)으로 바꿔 문제가 됐다한 번은 사고가 날 뻔한 적이 있는데, 이씨는 그 상황이 재미있었는지 깔깔거리며 웃었다지난달 24일 서울 성동구 집에서 만난 어머니 김남연(55)씨는 아들의 도전적 행동을 말리다 긁힌 상처를 찍은 사진을 여러장 보여줬다“올해 초에 이불을 개서 넣었는데, 윤호가 이불을 개지 말라는 거예요그러면 가서 꼬집는 거예요”다행히 최근 행동중재수업을 들으면서 이씨의 도전적 행동은 눈에 띄게 줄었다김씨는 발달장애인은 물론이거니와 돌봄하는 부모도 이 수업을 들어야 한다고 했다“첫 번째 자가격리 때 윤호가 자기를 막 때리면서 나가겠다고 난리를 피웠죠쟤랑 나랑 정말 죽을 것 같은 거예요김씨는 정부와 지자체에 행동중재지원센터 설립을 요구했다”왼쪽부터 발달장애인 엄마 최효숙씨, 발달장애인 엄마 이금순씨, 발달장애인 엄마 김남연씨, 중증장애인 안명훈씨또 다른 최중증 발달장애인인 아들 심우형(31)씨와 함께 사는 최효숙(55)씨에게 가장 큰 난관은 병원 진료다”정작 진료실에 들어가면 의사와 대화를 나누는 건 심씨가 아니라 최씨다”전남 여수에 사는 이부심(58)씨는 발달장애인 아들 강법운(32)씨의 치과 치료를 하려면 차로 2시간 거리인 광주에 있는 광주전남 권역장애인구강진료센터까지 가야 한다치료 중 저항하거나 움직이면 사고가 발생할 수 있어서다그런데 전신마취가 가능한 장애인구강진료센터는 전국에 14곳밖에 없다“중증장애인을 위한 ‘운동 보조’ 제도가 있다면 장애인 후배들이 운동을 지속할 수 있을 것 같아요”☞김남연, 최효숙, 이부심의 정책 요구: 발달장애인 행동중재지원센터 설립, 발달장애인 자녀 대리처방 허용, 기초자치단체 단위 장애인 치과전담병원 지정안태호 기자 eco@hanikr 권지담 기자 gonji@hanikr 김용희 기자 kimyh@hanikr 박강수 기자 turner@hani"
218,"카카오·스타벅스 등과 ESG 협업ICT 기술로 어르신 보호하고 장애인 지원DBS그룹 'ESG 경영 연계 기업대출' 확보2,000억 실탄 확보하고 미래 산업 박차편집자주세계 모든 기업에 환경(E), 사회(S), 지배구조(G)는 어느덧 피할 수 없는 필수 덕목이 됐습니다SK텔레콤이 미래 산업 경쟁력 강화 방안으로 ESG 경영을 확대하며 '일회용 플라스틱컵' 감축 활동에 나섰다SK텔레콤#SK텔레콤의 구내식당엔 '인공지능(AI) 푸드스캔'이란 시스템이 탑재됐다SK텔레콤 관계자는 ""임직원들과 함께 누구나 접근하기 쉬운 일상 속에서 친환경 경영을 실천하고 있다""고 강조했다글로벌 통신산업의 경쟁이 치열한 가운데 국내 통신업계 선두주자인 SK텔레콤은 환경·사회·지배구조(ESG) 경영에 주력하고 있다SK텔레콤은 친환경 경영의 하나로 구내식당에 음식물쓰레기 저감을 위한 '푸드 스캐너'를 설치했다SK텔레콤은 임직원들과 함께 ESG 경영을 확대하고 있다SK텔레콤은 먼저 정보통신기술(ICT) 인프라센터에 재생에너지를 도입해 전력 사용량 감축에 나섰다6기가와트시(GWh) 분량의 재생에너지 전력 사용 인증에 관한 ‘녹색프리미엄’ 계약을 체결했다SK텔레콤은 이를 통해 확보된 전력을 분당·성수 ICT 인프라센터에 활용할 계획이다SK텔레콤은 사회적 경영 강화를 목표로 한국장애인고용공단과 함께 장애인 근로자 이동권 확대를 위한 '착한셔틀' 서비스를 운영 중이다SK텔레콤'어르신' 보호하고 '장애인' 이동권 지원  SK텔레콤은 다양한 프로그램을 통한 '사회적 경영'에도 힘을 쏟고 있다SK텔레콤은 소방청에서 실시 중인 '119 안심콜 서비스'의 안내와 등록 절차를 지원하고 소방청은 SK텔레콤이 전국 지자체에 제공 중인 '긴급 SOS' 사업 내용을 소방본부와 공유하고 있다SK텔레콤은 지난해 6월 싱가포르 최대 은행 DBS그룹의 ESG 경영 연계 기업대출을 통해 3년 만기 자금 2,000억 원을 조달했다이에 대해 SK텔레콤 관계자는 ""환경·사회문제 해결에 앞장서는 회사 측의 노력을 국제적으로 인정받았다""면서 ""더불어 ESG 경영 성과가 사업 활성화로 이어지는 선순환 구조를 확인했다""고 강조했다SK텔레콤은 글로벌 빅테크 및 스타트업계와 ESG 생태계 확산에도 힘쓰고 있다또 카카오와 함께 총 200억 원 규모 ESG 펀드를 조성해 다양한 사회적 문제를 해결할 혁신 스타트업을 발굴키로 했다양사는 ESG 펀드를 통해 투자한 스타트업에 양사와 사업 제휴 및 글로벌 공동 진출 기회를 제공하는 등 스타트업 성장을 위한 선순환 프로세스까지 구축해 나갈 방침이다이에 대해 SK텔레콤 관계자는 ""ICT 인프라 및 스타트업 지원 프로그램을 통해 스타트업들이 ESG 경영 전략을 수립하고 투자 유치, 사업 연계 등에 대한 정보도 얻을 수 있도록 지원하고 있다""고 전했다6GWh 분량의 재생에너지 전력 사용 인증에 관한 ‘녹색프리미엄’ 계약을 체결했다"
219,"도움말 플레이어 URL 복사 레이어 닫기 [앵커] 정의당 심상정 후보는 이재명, 윤석열 두 후보를 겨냥해 역사적 퇴행이 우려된다며 자신을 지지해달라 호소했습니다고향 부산을 찾은 국민의당 안철수 후보는 단일화 결렬 책임을 윤 후보에게 돌리며 대선 완주 의지를 다졌습니다[리포트] 정의당 심상정 후보는  대전과 충남을 녹색 미래의 중심축으로 육성하겠다고 공약했습니다기후 위기 극복의  비전을 가진 후보는 자신 뿐이라며 이재명, 윤석열 후보 중 누가 대통령이 되더라도 역사적인 퇴행이 우려된다고 비판했습니다[심상정/정의당 대선 후보 : ""윤석열 후보는 촛불 정부를 심판하기 위해서 더 극단적으로 우경화되고, 이재명 후보는 촛불 정부의 책임을 모면하기 위해서 윤석열 후보 따라쟁이 하고 있습니다심 후보는 오늘은 장애인 지하철 이동권 시위 현장 방문을 시작으로 수도권 유세에 나섭니다국민의당 안철수 후보는 고향 부산을 찾아 집중 유세를 펼쳤습니다한 시민이 단일화를 묻자,  윤 후보에게 책임을 돌리며 완주 의사를 밝히기도 했습니다안 후보는 오늘은 울산과 경북 포항을 돌며 이틀째 영남권 표심 잡기에 집중합니다KBS 뉴스 박민철입니다kbs"
220,"장애인 이동권 투쟁의 역사는 21년이 됐으나, 이들의 이동권은 여전히 보장되지 않고 있다그런데도 이런 어려움 속에서 느리지만 선명한 보폭으로 세상을 향해 나아가는 사람들이 있다청주시 장애인 이동권 향상을 위해 '저상버스 타고 쏘댕기기' 프로그램을 진행 중인 인권연대 숨 활동가들이다지난 15일 인권연대 숨이 주관하고 기자가 직접 동행한 휠체어로 '저상버스 쏘댕기기', 그 현장을 기록해봤다그래서 인권연대 숨의 프로그램 '저상버스 타고 쏘댕기기'는 말 그대로 휠체어 이용자인 인권연대 숨의 이구원 활동가가 저상버스를 타고 청주 도심을 탐방하는 프로그램으로, 지난 2020년 11월에 시작해 지금까지 꾸준히 이어지고 있다청주 시외버스터미널에서는 ▲ 장애인 전용 창구의 실효성 ▲ 편의시설의 문턱 ▲ 휠체어 이용 장애인이 탑승 가능한 시외버스의 유무 등을 점검하고자 했다가장 먼저 문의를 하기 위해 찾아간 장애인 전용 창구에는 직원이 대기하지 않는 대신 직원 호출용 벨이 있었다청주에서 운행하고 있는 시외버스 400여 대의 중 휠체어 이용 장애인이 혼자 탑승할 수 있는 시외버스는 단 한 대도 없었다다만 휠체어 높이에 맞는 매표기가 없어 매표기 화면이 휠체어 이용 장애인의 시야에 온전히 들어오지 않았다또 코로나19로 인한 폐쇄 영향으로 하차장에서 시내버스 정류장으로 가는 내리막길이 천막으로 가려져 휠체어 보행이 불가능한 곳도 있었다그러나 장애인이 이용할 수 있는 시외버스는 단 한 대도 존재하지 않았기에 쏘댕기기에 동행한 기자로서는 '그저 허울만 좋은 것이 아닌가' 하는 생각이 들었다▲  정류소 블럭의 높이와 저상버스 리프트 높이가 맞지 않아 리프트가 완전히 내려오지 않았다ⓒ 배시혜  시외버스터미널에서 오송역으로 이동하는 길에 탑승한 저상버스에도 장애인 이동권의 실태가 드러났다첫째로, 시내버스 정류장 버스정보안내기의 화면이 휠체어 높이에 거의 맞지 않았다화면의 일부는 보였던 매표기와 달리 높이에 역광까지 더해지자 휠체어 이용 장애인의 시점에서는 화면이 아예 보이지 않았다휠체어 이용자가 저상버스에 탑승하기 위해서는 버스 정류장이 있는 인도에 버스가 바짝 붙어 서야 하므로, 동행하는 이 혹은 휠체어 이용 당사자가 버스 기사에게 직접 수신호를 보내야 한다버스 리프트 역시 인도의 높이 탓에 제대로 내려오지 않아 이구원 활동가는 이재헌 활동지원사의 도움으로 버스에 겨우 탑승할 수 있었다이날 우리가 탄 버스는 747번 버스로, 오송역으로 향하는 몇 안 되는 저상버스 중 하나다이처럼 저상버스 대수 자체가 적다 보니 출퇴근과 등하교 시간대의 탑승은 더더욱 어려운 상황이다물론 정상적인 리프트 상태의 저상버스를 탑승할 때도 리프트를 인도에 붙이는 데에 드는 시간 탓에 버스 탑승객들로부터 받는 눈총은 피할 수 없다오송역은 이구원 활동가와 같은 휠체어 이용 장애인들이 다른 지역 이동을 위해 평소에도 자주 이용하는 곳이다더하여 장애인 콜택시의 광역이동이 불가능한 청주시 휠체어 이용 장애인들에게는 거의 유일한 광역이동 수단이기도 하다▲  무궁화호와 새마을호 승하차 플랫폼에 존재한 휠체어 리프트 사진이다ⓒ 배시혜  오송역에서의 일정을 마지막으로 프로그램 종료 후 진행한 인터뷰에서 이구원 활동가는 ""지금까지 갔던 쏘댕기기 장소 중 이번이 가장 어려웠다이어 그는 ""저상버스는 단순히 장애인'만'을 위한 편의가 아니라, 모두가 함께 살아가기 위한 세상으로 나아가기 위해 충분히 논의될 수 있는 하나의 권리다""라며 저상버스 도입의 중요성을 강조했다발전과 비발전, 그 경계에서쏘댕기기 프로그램 현장에서 알 수 있었듯, 청주시 장애인 이동권 상황은 그리 좋지 않았다청주시 장애인들은 이전부터 꾸준히 장애인 콜택시 광역이동 승인을 요구해왔지만, 지금도 해결되지 못한 난제로 남아 있다시외버스는 저상버스 아예 없기에 활동지원사의 도움 없이는 탑승 자체가 불가능하다휠체어 이용 장애인이 시외버스를 탑승하려면 기본적으로 활동지원사같은 동행인이 휠체어와 장애인을 함께 들어올려야 한다이런 이유로 전동휠체어를 선호하는 장애인이 늘어났고, 이는 시외버스를 '타기 어렵다'에서 '탑승 불가'로 만들었다지난 2019년 10월부터 전동휠체어 탑승 설비를 장착한 고속버스 10대가 시범운행을 시작했으나 탑승 가능한 휠체어가 한정돼 있고 ▲서울↔부산 ▲서울↔강릉 ▲서울↔전주 ▲서울↔당진 등 노선 역시 고르지 못했다현재는 이 중 3대가 운행을 중단해 전국에서 전동휠체어 탑승 설비를 갖춘 시외버스는 단 7대에 불과하다그래서 현재까지도 해결되지 않았다""라고 지적했다저상버스 내 자동 리프트의 잦은 고장 자체도 문제지만, 많은 버스 기사가 휠체어 이용자가 탑승할 수 있게 리프트가 인도에 완전히 내려왔는지 확인하지 않는다버스 정류장에서 휠체어 이용자가 대기할 만한 공간이 여의치 않은 것도 문제다그리고 이 같은 환경적 요소들을 떠나, 저상버스를 이용하고자 하는 휠체어 이용자를 뚫어져라 쳐다보는 사람들의 '시선'도 장애인들을 힘들게 한다장애인 이동권 관련 여건이 잘 갖춰진 독일은 지난 2009년을 기점으로 수도 베를린에서 운행하는 모든 시내버스를 저상버스로 바꿨다이는 기사가 아닌 탑승객이 나서 휠체어 이용자를 도와주고 배려하는 문화가 있기에 가능했다지난 2016년, 서울시는 국내에서 처음으로 '무장애 버스정류소'를 시행했는데, 이는 도로와 너무 가까워 휠체어가 진입할 공간이 없던 정류장에 휠체어 진입 공간을 충분히 마련했다는 점에서 호평을 받았다협소한 장소 탓에 휠체어가 서 있을 수 없는 기존 정류장과 달리 휠체어가 서 있을 수 있는 공간을 만든 덕에 휠체어 이용 장애인이 편리하게 버스를 이용할 수 있다ⓒ 배시혜  지난 2월 17일, 휠체어 이용 장애인 등 교통약자 세 사람이 대한민국과 서울시, 경기도, 금호고속, 명성운수를 상대로 제기한 '시외이동권 보장을 위한 차별구제소송'에 대한 선고가 내려졌다소송한 지 8년 만에 나온 해당 판결에는 ""원고들이 향후 피고(버스회사)가 운행하는 모든 노선의 버스에 탑승할 구체적·현실적 개연성이 있다고 보기 어렵다""는 내용이 있었다"
221,"시위 방식을 비판하는 국민의힘 이준석 당대표의 거친 발언이 계속 이어지고 있고, 같은 당 의원은 시위대 앞에 무릎을 꿇고 사과를 하는 상황까지 벌어졌습니다시위 방식보다 시위의 목적에 관심을 뒀다면, 수차례 SNS에 글을 남길 게 아니라 현장을 한 번이라도 찾아가 봤더라면, 지난 대선 당시 어느 후보의 말처럼, 장애인의 이동권조차 보장하지 않는 우리 정치와 정부의 책임에 대해 한번만 더 생각해봤다면, 그랬다면 어땠을까"
222,"25일 오전 국립대전현충원에서 열린 제7회 서해수호의 날 기념식에 국민의힘 이준석 대표(오른쪽)와 더불어민주당 박지현 비상대책위원장이 참석해 있다연합뉴스이준석 국민의힘 대표 페이스북이준석 국민의힘 대표는 최근 자신에게 제기된 여성 혐오, 장애인 혐오 등 정치권과 시민사회 등의 비판을 두고 '프레임 전쟁'이라고 평가하면서 반박했다박지현 더불어민주당 공동비상대책위원장은 지난 21일 한 언론 인터뷰를 통해 이준석 국민의힘 대표에 대해 ""혐오와 갈등을 조장하는 정치적 언어에 대한 대중의 평가가 있었다고 생각한다장애인의 일상적인 생활을 위한 이동권 투쟁이 수백만 서울시민의 아침을 볼모로 잡는 부조리에 대해 적극적으로 개입해야 한다""고 페이스북을 통해 밝힌 것과 관련, 전국장애인차별철폐연대(전장연) 관계자는 한 언론을 통해 ""이준석 대표의 페이스북 글은 혐오 문화를 조장하는 21세기의 나치와 다름없다""면서 ""이준석 대표는 여성혐오 발언 등으로 소수 세력과 다수 세력을 갈라치기 전선을 만드는 것에 대한 분명한 윤리적 책임을 져야 한다""고 비판한 바 있다▶이어진 글에서 이준석 대표는 ""왜냐하면 지금까지 수많은 모순이 제기됐을 때 언더도그마 담론으로 묻어버리는 것이 가장 편하다는 것을 학습했기 때문""이라며 ""치열하게 내용을 놓고 토론하기 보다는 프레임 전쟁을 벌여야 하는 것""이라고 분석했다이준석 대표는 ""그럼에도 그 담론을 포기못하고 계속 들고 가는 게 복어 파라독스이다""라며 ""결국 이런 파라독스를 이기지 못하고 질주하면 민주당은 비대위원장이 원내대표의 멱살을 잡아야 되는 상황을 맞이한 것""이라고 글을 마무리했다한편, 이준석 대표가 글에서 언급한 '토론'은 현재 젠더 이슈 관련 이준석 대표와 박지현 위원장 간 일대일 토론 가능성을 두고도 여론에서 언급이 많아진 부분이다마침 이준석 대표는 전날인 25일 SBS '주영진의 뉴스브리핑'에 출연해 박지현 위원장과 토론 할 의향이 있는지 묻자 ""저는 양당 간 대표 토론이라면 항상 참여했다"
