,기사요약
122,"[2021 예산안]광역 BRT 5곳 141억·환승센터 5곳 177억 편성© News1 DB(세종=뉴스1) 김희준 기자 = 정부가 수도권 광역급행철도(GTX) 건설 등 교통서비스 강화에 내년 1조6000억원을 투입한다1일 국토교통부에 따르면 국토부는 출퇴근 등 이동시간 절약, 대도시권 어디서나 빠르게 이동할 수 있는 삶 구현을 위해 내년에도 GTX, 광역·도시철도, 광역 간선급행버스(BRT), 환승센터 등 사업을 지속적으로 추진한다올해와 같이 1조6000억원이 투입되는 내년 교통서비스 강화 사업 중 먼저 수도권 장거리 통행수요를 위한 GTX 사업에 2656억원을 편성한다GTX-C노선(덕정~수원)은 2021년 말 공사 착수를 목표로 425억원이, 삼성동탄 광역급행철도는 2023년 개통을 목표로 988억원이 투입된다부산 서면~충무, 대전역~와동 나들목, 수원~구로 등 5개 노선의 광역 BRT 사업엔  141억원을 투입한다"
123,"3만여 세대 이상의 활발한 대규모 주택재정비사업으로 높은 미래가치새 아파트 희소한 부산 남구에서 선보이는 힐스테이트 브랜드 아파트[서울경제] 현대엔지니어링이 오는 11월, 부산광역시 남구 대연6동 일원에서 대연2구역 주택재건축 사업을 통해 ‘힐스테이트 대연 센트럴’을 분양한다고 밝혔다최근 활발한 주택정비사업으로 주거 선호도 높은 남구 대연동의 초품아·역세권 브랜드 아파트로 수요자들의 관심 높다힐스테이트 대연 센트럴은 지하 2층~지상 최고 28층 5개동 전용면적 59~84㎡ 총 449세대로 이중 조합원 분양물량을 제외한 144세대가 일반분양된다전체 세대가 수요자들의 선호도가 높은 전용면적 85㎡ 이하의 중소형으로 구성되어 있어, 분양 전부터 실수요자들에게 많은 관심을 받고 있다힐스테이트 대연 센트럴은 교육, 교통, 편의, 녹지 등 생활 인프라 시설 이용이 편리한 원스톱 생활 입지를 갖췄다부산도시철도 2호선 못골역(남구청) 역세권 아파트로 부산 주요 지역으로의 이동이 편리하다국내 1호 무가선 저상 트램인 오륙도선은 사업지 인근에 위치한 경성대·부경대역에서 오륙도역을 잇는 노선으로 지난해 부산시 도시철도망계획에 포함됐다힐스테이트 대연 센트럴이 들어서는 부산 남구 대연동 일대는 최근 활발한 주택정비 사업으로 신흥 주거타운으로 발돋움하고 있다힐스테이트 브랜드 프리미엄도 기대된다힐스테이트 브랜드는 부동산 리서치회사 닥터아파트가 지난해 11월 발표한 `2020 아파트 브랜드파워 설문조사‘에서 1위를 차지해 2년 연속 1위를 기록했다기업평판연구소가 발표한 아파트 브랜드 평판 조사에서도 2019년 4월부터 올해 9월까지 30개월 연속으로 ’힐스테이트‘가 1위를 기록하며, 업계 대표 브랜드로서 가치를 증명하고 있다"
124,"지하 2층~지상 최고 28층 5개동, 전용면적 59~84㎡, 총 449세대주거선호도 높은 초품아·역세권 입지의 편리한 원스톱 주거환경13만여 세대 이상의 활발한 대규모 주택재정비사업으로 높은 미래가치새 아파트 희소한 부산 남구에서 선보이는 힐스테이트 브랜드 아파트힐스테이트 부산 대연2구역 투시도부산광역시 남구 대연6동 1536-12번지 일대에 대연2구역 주택재건축 사업을 통해 들어서는 단지는 지하 2층~지상 최고 28층 5개동 전용면적 59~84㎡ 총 449세대로 이중 조합원 분양물량을 제외한 144세대가 일반분양된다전용면적별 분양 세대수는 △59㎡ 55세대 △74㎡ 87세대 △84㎡ 2세대로 전체 세대가 수요자들의 선호도가 높은 전용면적 85㎡ 이하의 중소형으로 구성돼 있따초품아·역세권 입지 갖춘 원스톱 생활 단지단지는 교육, 교통, 편의, 녹지 등 생활 인프라 시설 이용이 편리한 원스톱 생활 입지를 갖췄다부산도시철도 2호선 못골역(남구청) 역세권 아파트로 부산 주요 지역으로의 이동이 편리하다국내 1호 무가선 저상 트램인 오륙도선은 사업지 인근에 위치한 경성대?부경대역에서 오륙도역을 잇는 노선으로 지난해 부산시 도시철도망계획에 포함됐다15km로 2023년 경성대?부경대역에서 이기대역(이기대 어귀 삼거리)까지의 1현대엔지니어링 관계자는 ""힐스테이트 대연 센트럴이 들어서는 남구 대연동은 활발한 주택정비 사업으로 주거환경이 개선되면서 부산 신흥 주거지로 거듭나 미래가치가 높은 지역""이라며 ""특히, 주거 선호도가 높은 초품아 역세권 단지인데다 새 아파트가 희소한 지역에서 선보이는 브랜드 아파트로 주택 수요자들의 많은 관심이 기대된다""고 말했다"
125,"기사내용 요약저상버스 운행률 26%, 다른 특·광역시 비해 현저히 낮아장애인콜택시 116대, 법정대수 60%대, 점자블록 설치·관리 엉망장재성의원 ""시각장애인 생명줄 점자블록 전수조사 해야""【광주=뉴시스】 장재성 광주시의원5일 장재성(더불어민주당, 서구1)의원에 따르면 광주시에서 제출한 ‘광주시 저상버스 운행 현황’에 따르면 시 전체 시내버스 999대 중 저상버스는 261대 이며, 운행률은 26장 의원은 “이용섭 시장 공약 추진 현황 중 ‘저상버스 도입 확대’는 올해까지 저상버스 운행률 30%를 목표치로 설정했지만, 지금 더딘 상황이다”고 말했다장 의원은 “시각장애인들의 원활한 보행을 돕기 위해 광주시에 설치된 점자블록이 실상은 깨지고 끊겨 있거나 보기 어려운 검은색으로 되어있는 부실한 상황이며, 장애인들의 보행권을 침해하고 있는 상황이다”고 지적했다장 의원은 “교통약자들이 이용에 불편을 겪고 민원을 제기하고 있는 상황이지만, 광주복지재단과 광주광역시청은 어플을 아직까지 업그레이드 하지 않고 있어 교통약자들이 분통을 터트리고 있다”면서 “교통약자들이 불편함을 느끼는 것은 대중교통의 보편적 서비스라고 할 수 없다""고 지적했다．"
126,"[[2021 그린뉴딜엑스포]]류준형 한국철도기술연구원 추진시스템연구실 책임연구원이 7일 경기 고양시 킨텍스에서 열린 '2021 그린뉴딜 엑스포'에서 친환경 수소모빌리티-수소열차에 대해 발표하고 있다류준형 한국철도기술연구원(철도연) 추진시스템연구실장은 7일 경기 고양 킨텍스(KINTEX)에서 열린 '2021 그린뉴딜엑스포'에서 ""수소철도는 수소의 생산·저장·이송 등 전 주기에 걸친 수소 산업 생태계를 조성해 선순환고리를 확립할 수있다""며 ""수소 경제 활성화를 위한 가장 좋은 선택이 될 것""이라고 말했다정부도 2019년 1월 발표한 수소경제 활성화 로드맵에서 수소열차 도입 로드맵을 제시했다장점이 많지만 수소열차 국내 상용화는 아직까지 걸음마 단계다전세계적으로도 상용화 사례는 프랑스 알스톰(Alstom)사가 개발한 수소연료전지 기반 여객열차를 2018년 9월 운행하기 시작한 독일 정도가 거론된다이에 비해 국내에서는 아직까지 국내 철도 차량에 수소연료 전지를 적용한 상용화 사례가 없다다만 수소열차 상용화가 본격화되려면 철도를 위한 수소 규제 법제가 이뤄져야 한다고 제언했다류 실장은 ""국내 수소 규제 법령 대부분이 수소차를 중심으로 구성돼 있다""며 ""철도 분야에 관한 수소 충전 인프라·기술·안전 기준이 마련돼야 하며 수소 철도 안전성 평가·인증에 대한 연구 필요하다""고 말했다"
127,도움말 플레이어 URL 복사 레이어 닫기[KBS 부산]교통 약자의 이동 편의를 위한 저상버스 운행이 늘어납니다국토교통부는 부산에서 운행 중인 시내버스 중 저상버스 비율을 2026년까지 70%로 올리기로 했습니다지난해 기준 부산의 저상버스 도입률은 27% 정도로 서울과 대구 등에 이어 전국 다섯 번째에 머물고 있습니다국토부는 또 국비 지원 등으로 버스 정류장과 도시철도 등의 이동 편의시설 설치율도 높이기로 했습니다
128,
129,"3/뉴스1 © News1 오대일 기자(서울=뉴스1) 권구용 기자 = 국회는 올해 마지막 날인 31일 본회의를 열고 국회의원 선거와 지방선거에 출마할 수 있는 피선거권자의 연령을 만 18세로 낮추는 공직선거법 개정안과 민생법안 등을 처리한다국회는 이날 오전 10시30분 본회의를 열고 공직선거법 개정안과 여야 쟁점이 없는 민생법안, 언론·미디어제도개선특위(미디어특위) 활동기한 연장안과 '2030 부산세계박람회(엑스포) 유치지원을 위한 특위 구성의 건' 등을 처리할 예정이다이외에도 저상버스 도입을 확대하는 내용의 '교통약자 이동편의 증진법' 개정안도 이날 본회의에서 의결될 전망이다"
130,"코로나19 대응·백신접종 센터 운영 기억 남아…영상 백서 제작백신접종센터에서 어르신과 대화하는 박재범 남구청장[부산 남구 제공재판매 및 DB 금지](부산=연합뉴스) 손형주 기자 = 박재범 부산 남구청장은 30일 신년을 앞두고 연합뉴스와 서면 인터뷰에서 ""2022년 하반기에는 트램 공사를 시작해 하루빨리 친환경 트램이 남구를 가로지르며 달릴 수 있도록 최선을 다할 것""이라고 말했다박 구청장은 ""스타트업, 청년 기업 등에 투자해 자생적 창업생태계를 구축하고, 많은 청년 일자리를 만들어 내는 창업투자회사 '부산남구미래'를 꼭 설립하고 싶다""고 포부를 밝혔다▲ 코로나 대유행 속 지역을 책임지는 구청장으로서 '주민과 함께하면 극복할 수 있다'는 신념으로 주민들의 건강을 지키고 골목 경제를 활성화하기 위해 최선을 다했다▲ 코로나19 예방접종센터를 부산 최초로 조기 개소하고 75세 이상 어르신들을 용호동 국민체육센터까지 셔틀버스로 모셔와 백신 접종을 한 것이 기억에 많이 남는다매일같이 백신접종 센터로 출근했는데 어르신 한 분 한 분께 접종 필요성과 안정성, 불편한 부분은 없으신지 꼼꼼하게 챙겨봤다또 다른 감염병 대응의 교훈으로 삼기 위해 75세 이상 어르신 백신 접종 과정을 영상 백서로 제작하기도 했다인터뷰하는 박재범 남구청장[부산 남구 제공일단 우리 구는 트램에 대한 주민 관심과 염원을 담아 오륙도 실증노선 차량기지 건설을 위한 대체 주차장 조성공사를 2022년 1월 말 착공 예정이다먼저 주민들을 위한 안전하고 쾌적한 주차공간을 확보하고, 뒤를 이어 2022년 하반기에는 트램 본 공사를 시작해 하루빨리 친환경 트램이 남구를 가로지르며 달릴 수 있도록 최선을 다할 것이다내년에는 주민 설문조사 결과를 반영해 물놀이 시설을 포함한 어린이 놀이시설을 만들 예정이다스타트업, 청년기업 등에 투자해 자생적 창업생태계를 구축하고, 나아가 많은 청년 일자리를 만들어 내는 사업이다"
131,"올해 지역SW사업 우수사례는 '보이스피싱 및 대포통장 사기 방지 스마트금융 시스템' '교통약자를 위한 대전 저상버스 정보공유시스템' '스쿨존 내 보행 중 휴대폰 사용제한 솔루션'과 '부산 바다 SOS랩' '인천 SW미래채움' 사업이다'보이스피싱 및 대포통장 사기 방지 스마트금융 시스템'은 지역SW서비스사업화지원사업 우수 사례다'스쿨존 내 보행 중 휴대폰 사용제한 솔루션'도 지역SW서비스사업화지원사업 우수사례다용인산업진흥원 주관으로 알티앤씨가 개발한 스쿨존 내 교통사고 예방 SW서비스다'교통약자를 위한 대전 저상버스 정보공유시스템'은 대전정보문화산업진흥원 '시민 생활안전 SOS랩' 운영 성과다교통약자가 저상버스를 편리하게 이용할 수 있는 저상버스 예약 및 정보공유시스템 등을 개발했고 시민을 대상으로 한 평가에서 높은 만족도를 나타냈다교통약자를 위한 대전 저상버스 정보공유시스템 실증 이미지부산정보산업진흥원이 운영하는 '부산 바다 SOS랩'은 올해 'E컵(다회용컵) 수거·세척·배달 서비스' 'IoT 기반 부산 관광지 스탬프 랠리' '선박 승선원 안전관리 시스템' 등 3개 솔루션을 개발, 현장에 적용했다시민 제안 아이디어를 토대로 기업이 솔루션을 개발하고, 지자체와 지역 기업이 실증 장소를 제공해 현장 적용을 지원했다"
132,"연합뉴스앞으로 만 18세 이상이면 누구나 국회의원 선거와 지방선거에 출마할 수 있게 됐다국회는 31일 본회의를 열어 총선·지방선거 피선거권 연령 기준을 만 25세에서 만 18세로 낮추는 내용의 공직선거법 개정안을 의결했다실제 이날 본회의에서 개정안은 총투표수 226표 중 찬성 204표, 반대 12표, 기권 10표로, 압도적 찬성으로 통과됐다특위 위원장은 2022년에는 국민의힘이 2023년에는 민주당이 번갈아 맡게 되는데, 첫 위원장은 5선의 국민의힘 서병수(부산진갑) 의원이 유력한 상황이다이와 함께 저상버스 도입 확대를 골자로 하는 교통약자의 이동편의 증진법 개정안도 본회의를 통과했다개정안은 노후한 시내버스나 마을버스를 교체하는 경우 저상버스로 바꾸도록 했고, 저상버스 중에서도 환경친화적 버스를 우선해서 구매하도록 했다이날로 활동이 종료되는 국회 언론·미디어제도개선특별위원회의 활동기간을 내년 5월 말까지 늘리는 미디어특위 활동기간 연장안도 본회의를 통과했다"
133,내년 3월 국회의원 재보궐 선거부터 만 18세가 넘으면 출마할 수 있게 됩니다국회는 오늘(31일) 올해 마지막 본회의를 열고 공직선거법 개정안과 교통약자법 개정안 등 법안 33건과 국회 언론 미디어특위 활동기한 연장 안건 등을 의결했습니다즉시 시행할 수 있도록 하는 부칙도 포함돼 내년 3월 국회의원 재보궐 선거와 6월 지방선거에 곧바로 적용됩니다이에 따라 앞으로 버스 운송사업자가 시내버스나 마을버스를 다른 차량으로 교체할 때 휠체어를 탄 장애인이 쉽게 타고내릴 수 있도록 하는 저상 버스로 바꾸는 것이 의무화됩니다
134,"[류승연의 더불어, 장애]이재명·윤석열·심상정 대선 후보 장애인 정책 비교 분석지적장애 특수학교를 방문하며 최혜영 의원 휠체어를 미는 이재명 더불어민주당 대선 후보모든 후보 정책을 전부 소개하면 좋겠지만 정책 분석을 함께 다루기 위해 더불어민주당 이재명 후보, 국민의힘 윤석열 후보 중심으로 이야기를 진행했다나는 전직 정치부 기자이자 현직 발달장애아의 엄마로서 후보별 정책이 얼마나 실현 가능성이 있는지, 한계는 무엇인지 등을 ‘장애인 삶’에 기반해 가감 없이 얘기하려 한다고(Go)!이재명 후보의 핵심 정책 규제 없으면 허울 좋은 껍데기 될 가능성두 후보의 핵심 정책을 먼저 살펴보자핵심 정책이 중요한 이유는 나머지 장애 정책에 대한 방향성을 가늠할 수 있고 장애 문제에 접근하는 후보의 인식도 살필 수 있기 때문이다먼저 이재명 후보의 핵심 공약은 △유니버설 디자인 법제화 △장애인 일자리 확대다유니버설 디자인은 배리어프리(Barrier Free, 장애인 등 사회적 약자와 함께 편하게 살아갈 수 있도록 물리적·제도적 장벽을 제거하는 것)에서 한 단계 더 발전한 개념으로 장애인만이 아닌 남녀노소 모두를 위한 디자인으로 ‘생활의 장애물’을 없애는 것이다법제화로 대한민국 모든 건축물과 도로 환경, 교통수단에 유니버설 디자인이 적용되면 우리 사회는 휠체어 이용자만이 아닌 유아차를 끄는 부부나 캐리어를 끄는 청년, 깁스한 중년과 계단 오르기 힘든 노인, 한글 안내문을 이해하기 어려운 외국인이나 발달장애인 등 모든 사람이 생활의 장벽 없이 살 수 있는 환경이 조성된다이 후보는 유니버설 디자인 인증제를 시행하겠다고 했는데 그렇다면 이는 ‘필수’가 아닌 ‘권고’의 성격을 갖는다는 뜻일까?결국 강력한 규제가 뒤따르지 않는 법제화라면 허울만 좋은 껍데기 공약이 될 가능성이 있다는 얘기다공동취재사진윤석열 후보의 핵심 정책 고된 길 놓인 개인예산제, 방향성에서 충돌이번엔 윤석열 후보의 핵심 공약을 살펴보자윤 후보는 △사회서비스 확대 △장애인 개인예산제를 제시했다장애인 개인예산제는 미국·일본 등에서 시행하는 제도로, 장애인에게 필요한 사회서비스 맞춤 계획을 개별적으로 세워 당사자에게 직접 예산을 지급하는 방식을 말한다교육부와 보건복지부 바우처(사회서비스 이용권) 카드를 통해 소정의, 아주 적은 치료비를 지원받는데 문제는 그것마저 제대로 쓰지 못한다는 점이다그래서 누구나 필요성은 느끼지만 여태 누구도 함부로 건드리지 못했는데, 윤 후보가 그 엄청난 일을 하겠다며 핵심 공약으로 제시한 것이다하지만 윤 후보는 현금수당을 제공한다고 장애인 삶의 질이 개선되진 않는다며 사회서비스 확대를 강조했다유니버설 디자인의 법제화로 장애인 이동권의 물꼬를 튼 이재명 후보는 ‘제4차 교통약자 이동편의 증진계획(2022~2026년)’에 맞춰 저상버스 도입률을 높이겠다고 밝혔다윤석열 후보는 시내버스의 저상버스 비율을 평균 50%까지 단계적으로 확대하고, 장애인 콜택시를 중증장애인 인구 100명당 1대 수준으로 증차하겠다고 밝혔다사실 장애인 이동권 문제에서 가장 접근하기 쉬운 대책은 저상버스 보급률을 높이는 것이다그런데 정말 장애인 이동권을 위한다면 시내버스의 저상버스화만으로는 안 된다장애인 탈시설 국가책임제에 온도차장애인 탈시설과 관련해선, 두 후보 모두 탈시설에 찬성하는 입장이지만 이를 위한 세부 정책의 준비에서는 차이를 보였다먼저 이 후보는 2021년 8월 발표된 정부의 ‘탈시설 로드맵’을 계승하면서 이를 지원하기 위한 법적 근거를 만들어가겠다고 밝혔다이를 위해 이 후보는 △주거와 지원서비스가 합쳐진 지원주택 도입 △자립 지원을 도울 수 있는 자립지원사 양성 △24시간 지원서비스 체계 구축 △장애 맞춤형 전문 활동지원사 양성 △장애인 활동지원사 행위별 차등 수가제 도입 △장애인 일자리 사업 확대 △장애인연금 확대 △건강주치의 제도 확대 △방문재활서비스 도입 등의 공약을 제시했다윤 후보의 탈시설 정책은 좋게 말해 포괄적이고 나쁘게 말하면 모호하다“비단 장애인뿐 아니라 노인 돌봄 역시 탈시설, 지역사회 돌봄으로 가는 게 맞다”며 “‘지역사회 돌봄 기반 조성’이라는 방향성으로 노인과 장애인에 대한 재가서비스를 확대하기 위해 구체적인 정책을 준비 중”이라고 밝혔다장애인의 탈시설과 지역사회 자립을 뒷받침할 구체적 공약으로는 △전국 광역시도 ‘장애인근로자 지원센터’ 설치 △건강주치의 제도 확대 등을 제시했다어쩌면 장애인 탈시설과 맥락을 같이할지 모르는 ‘발달장애 국가책임제’와 관련해서도 두 후보는 온도차를 보였다이 후보는 “문재인 정부는 못했지만 이재명 정부는 반드시 ‘장애인 돌봄 국가책임제’를 완수하겠다”며 발달장애를 넘어 모든 유형의 장애인에 대한 국가책임제를 약속했다반면 윤 후보는 “장애인 사회서비스 확대 정책 속에 발달장애인 돌봄 지원도 포함돼 있다발달장애인 가족들의 요구를 잘 청취해 전체 장애인 지원 정책, 돌봄 정책 속에서 적극 반영하겠다”며 ‘적극 반영’이라는 말로 선을 그었다이 외에 앞에서 다루지 못한 두 후보의 장애 정책을 마저 살피면 다음과 같다이 후보는 △장애인 상시지원 서비스 체계 구축 △개인별 장애 맞춤형 서비스를 제공하기 위한 체계 구축 △의사소통 지원체계 구축 △교육권 보장 △문화예술 활동 지원 등의 공약을 제시했고 이 모든 장애인 복지 서비스를 통합·조정하기 위해 국무조정실의 구실을 강화하겠다고 밝혔다윤 후보는 △무장애(배리어 프리) 환경 조성 △유니버설 디자인 국가 투자 △정부 구매를 통한 안심도시 조성 △ICT(정보통신기술) 및 가상현실 기반의 체육활동 개발 △유니버설 체육환경 조성을 위한 산업·연구·교육 분야 유니버설 클러스터 조성 △모든 주택에 편의시설 등급제 실시 등의 공약을 제시했다심상정 후보 장애인 지표가 OECD 평균 이상 되도록사실 이번 칼럼을 쓰면서 정의당 심상정 후보의 장애 정책도 함께 취재했으나 지면 한계로 당선 가능성 높은 두 후보의 공약만 소개했음을 밝힌다심 후보는 “장애 정책 패러다임을 바꾸겠다”며 2대 원칙과 7개 공약을 발표했다2대 원칙으로 심 후보는 탈시설과 자립에 힘을 실었고 모든 장애인 지표가 경제협력개발기구(OECD) 평균 이상이 되도록 만들겠다고 밝혔다국가의 공적 서비스 책임 강화를 위해 국가장애인서비스공단을 설립하고, 장애인 노동권을 보장하기 위해 장애인공기업도 설립할 계획이다이 밖에 △장애인권리보장법 제정 △장애인복지법을 장애인서비스법으로 개정 △10년 내 완전 탈시설 이행 △24시간 지원체계 구축 △무장애 환경 구축 △장애인 최저임금 적용 제외 폐지 등 세부 공약을 제시했다장애인 삶에 직접적 영향을 미칠 생활밀착형 심 후보의 공약을 보면서, 당선 가능성 높은 두 후보에게서 이런 부분이 부족함이 아쉬움으로 다가왔다그래도 이재명 후보의 경우 현 정부의 장애 정책을 보강하고 새로운 것을 추가로 덧입힌 느낌이라 어느 정도 생활밀착형 정책이 눈에 들어왔는데, 윤석열 후보는 아직 많은 게 두리뭉실한 느낌이었다개인의 장애가 사회적 장애물이 되지 않았으면 좋겠다장애가 있는 삶에 대한 이해도를 높여 사회적 장애물을 하나씩 제거하고 필요한 지원체계를 넓히는 방향으로 장애 정책을 세웠으면 좋겠다개인의 장애가 사회적 장애물이 되지 않는 삶"
135,"현재 서울시 수소버스는 대원여객의 370번 노선 등에 총 4대가 운행 중이다 /연합뉴스◇버스·전기버스 보급한다더니 보조금 인하… 추가부담금 최대 15억원24일 정부 부처 등에 따르면 산업통상자원부와 국토교통부, 환경부는 지난 21일 전기버스와 수소버스 교체 지원 등을 포함한 무공해차 보조금 체계 개편안을 발표했다또 국토부가 교통약자의 이동편의 증진법에 따라 저상버스(장애인들이 휠체어를 탄 채 다른 사람의 도움 없이 오를 수 있도록 차체 바닥이 낮은 버스) 도입 시 국토부와 지자체에서 5:5비율로 지급하는 보조금도 대당 9000만원에서 8000만원으로 축소할 것으로 알려졌다산업부 관계자는 ""초기에 비해 기술이 발전하면서 전기버스와 수소버스의 가격이 낮아지고 있다""며 ""이러한 추세를 반영해 국고보조금을 2000만원씩 인하하게 됐다""고 했다문제는 정부와 지자체에서 보조금을 받더라도 버스업계가 부담해야할 버스 구매비용은 대당 대당 1억~1억2000만원이 추가로 소요된다코로나19에 어려워진 회사 사정에 보조금을 높여도 전기·수소버스 전환이 어려울 상황인데, 오히려 보조금이 낮아지면서 투자에 나설 여력이 더욱 떨어진다는 얘기다우선 환경부의 국고보조금 8000만원과 함께, 저상버스 보조금 대당 약 9000만원 수준의 보조금을 지원받을 수 있다따라서 국산 대형버스를 구입하기 위해서는 대당 약 1억3000만원 수준의 비용이 추가로 필요하다또 올해부터는 중국산 전기버스를 구입하기 위해 보조금을 받으려면, 최소 1억원의 자기부담금을 내야한다사실상 보조금을 받으면 공짜 수준이 되는 중국산 전기버스 구입을 막기 위한 조치로 풀이된다수소버스는 대당 가격이 6억3000만원 수준이다정부가 수소차 보급사업에서 보조금으로 1억5000만원을 지원하고 지자체, 업체 등이 추가로 보조금을 지급하고 있어, 운수업체가 부담해야 할 비용은 일반 경유버스 수준인 1억4000만~1억5000만원에 공급된다◇승객수 ‘뚝’ 적자 허덕이는 버스업체… ""월급 줄 돈도 없는데, 무슨 친환경 버스""하지만 보조금이 있어도 운수업체가 높은 비용을 감당하면서까지 전기·수소버스 전환에 나서기는 어려운 상황이다실제 지난해 정부는 코로나19 피해로 전기·수소버스 보조금 예산을 삭감하기도 했다지난해 3차 추가경정예산 마련을 위해 수소버스 관련 예산을 수요 문제 등으로 우선순위가 낮다며 대폭 삭감(318억원)한 것이다억대의 비용을 들여 수소버스를 구입한다고 해도 충전 조차 어려운 실정이다이러한 상황에 정부가 보조금을 지급한다고 해도 실제 수억원의 예산을 투입해 버스를 교체하려는 운수업체는 없을 것이라고 본다""고 했다"
136,"[머니투데이 박미주 기자] [지자체 트램 계획 수립·차량 제작사 부품 판매처 확보 등 가능해져]사진= 국토부정부가 트램 국내 표준규격을 수립하며 트램 운영 준비를 마쳤다국토교통부 대도시권광역교통위원회는 지자체에서 트램 사업의 계획 수립 및 트램 차량 도입 시 활용할 수 있는 트램 차량 표준규격을 마련했다고 12일 밝혔다국토부는 트램 차량을 유가선 트램(전기선 설치)과 국내에서 개발을 진행 중인 무가선 트램(전기선 없음) 등 2종류로 구분했다차량의 성능은 최고속도를 시속 70㎞로, 입력전압은 도심지 공급에 적합한 750V로, 가감속 수준 등 주요 성능은 해외에서 주로 운행되는 트램 차량과 동등한 수준으로 설정했다냉·난방 성능(8∼10kW)과 조명 밝기(250lx) 등은 차체 규격에 적합한 수준으로 하고, 바닥 높이는 교통약자의 접근성 등을 고려해 저상버스와 동일한 350㎜로 설정했다안전을 고려해 충돌강도와 차량 무게 등은 유럽 규격, 도시철도건설규칙 등 국내외 기준을 준용해 제시했다국토부는 올해 트램 사업의 투자평가체계 개선 등 제도정비를 지속 추진할 계획이다이윤상 국토부 대도시권광역교통위원회 광역교통운영국장은 ""트램이 보편화된 유럽, 북미 등과 비교할 때 상대적으로 출발이 늦어진 측면이 있다""며 ""이번에 마련된 표준규격을 통해 지자체의 트램 계획 수립을 지원하고 차량 제작사 입장에서 장기적 부품 판매처를 확보할 수 있게 되는 등 국내 트램의 활성화와 트램 산업의 성장발전에 도움이 되기를 바란다""고 말했다"
137,"교통약자편의법 제정 16년, 여전히 미흡장애인 ""대중교통 여전히 불편""  목소리""이동권은 자유권…많은 관심 가져달라""[광주=뉴시스]변재훈 기자 = 광주 장애인철폐연대 등 지역 장애인·인권 20개 단체 회원들이 '장애인의 날' 40주년인 지난해 4월20일 오후 광주 서구 광주시청 앞 승강장에 정차한 저상 시내버스에서 내리고 있다이들은 이동권 보장을 요구하며 북구 시 교통문화연수원에서 시청까지 5개 저상버스 노선을 이용하는 퍼포먼스를 펼쳤다장애인 이동권에 관한 시위에 참가할 때 '차별버스'에 자신이 탄 휠체어를 묶는 용도다계단을 오르내릴 수 있는 비장애인과 달리 휠체어를 이용하는 장애인은 출입구에 경사판이 설치된 저상버스만 탈 수 있다박 대표는 ""휠체어를 차별버스에 묶어 자유로이 이동할 수 없는 장애인들의 현실을 표현했다""며 ""시위를 시작한 지 벌써 20년이 지났지만 현실은 여전히 제자리걸음인 만큼 장애인의 이동권은 온전히 실현되지 않았다""고 말했다이로부터 16년이 지난 현재, 장애인이 대중교통을 편히 이용하기엔 현실이 여전히 부족하다는 지적이 나온다21일 서울시와 서울교통공사에 따르면 서울시 저상버스 도입률은 지난달 기준 59서울시 전체 버스 가운데 약 40%는 장애인이 이용할 수 없다는 뜻이다휠체어를 끄는 장애인이 이용할 수 있는 버스는 극히 제한적인 셈이다휠체어를 타는 A씨는 최근 업무 차 지방에 갔을 당시 기차역에서 시청까지 가려고 했으나 장애인이 이용할 수 있는 저상버스가 없어 다른 기차역에서 내려 저상버스로 환승해야 했다A씨는 ""당시 비장애인은 20분이면 갈 수 있는 길을 우리는 1시간30분 넘게 걸려 이동해야 했다""며 ""환경이 갖춰지지 않아 장애인 이동권을 실현시키는 것은 여전히 사치""라고 말했다[서울=뉴시스]배훈식 기자 = 서울장애인차별철폐연대 회원들이 지난 2월 10일 오후 서울 중구 지하철 4호선 충무로역 서울역 방면 열차에서 장애인 이동권 보장을 촉구하며 승하차 시위를 하고 있다com지하철을 이용할 때도 이동권을 온전히 실현시키기란 어렵다대중교통 대신 장애인 콜택시 등 대안을 찾지만 이마저도 녹록지 않다보건복지부가 발표한 장애인 실태조사를 보면 전국 장애인 7025명 가운데 '전혀 외출하지 않는다'고 답한 비율이 8지난 1월부터 장애인단체는 오이도역 장애인 리프트 참사 20주기를 맞아 지하철 승강장과 버스정류장에서 이동권 보장 시위를 벌이고 있다이런 움직임에 맞춰 목소리를 내고 있는 박 대표는 이동권은 '쟁취'의 대상인 만큼 장애인들은 이동권에 관한 운동을 이어나갈 것이라고 말한다""☞공감언론 뉴시스 again@newsis"
138,"쌍용차의 생산라인을 활용한 전기차 시장에 본격적으로 진출하겠다는 계획인데 큰 관심이 쏠리고 있습니다세계 최초로 전기저상버스를 출시했던 에디슨 모터스에서 쌍용차 인수의사를 본격적으로 밝혔습니다[강영권/에디슨 모터스 대표 : 1조에서 1조 5천억 원 정도 자금을 인수 측에서 운용할 수 있습니다인수기회가 에디슨 모터스로 오면 쌍용차 완성차 라인을 활용해 전기차를 생산한다는 사업계획을 준비중입니다자체적으로 상반기 1톤 트럭 출시를 앞둔만큼 쌍용차 인수를 통해 전기차 시장 진출을 본격화할 방침입니다[강영권/에디슨 모터스 대표 : 전기승용차, 전기SUV 등에도 접목해서 좋은 품질경쟁력 있고 디자인 좋고 가격합리적인 그런 차를 내놓겠다는 생각에서 인수를 검토하고 있습니다특히 르노삼성과 창원GM에 먹구름이 계속되고 있는 가운데 나온 이번 쌍용차 인수 소식에 지역 자동차업계는 물론 지역민들의 관심이 집중되고 있습니다"
