,기사요약
615,"효율성·교통약자 배려·규제완화[오마이뉴스 한우진 기자]하지만 2층 버스가 우리 사회에 던진 화두는 결코 가볍지 않다효율성 2층 버스가 우리에게 상기시킨 첫 번째는 바로 효율성이다하지만, 기본적으로 기사 1인당 수송하는 승객수와 버스 1대가 차지하는 면적은 큰 변화가 없다결국 버스는 승객 수송에 있어서 공간 효율성과 에너지 효율성이 모두 낮은 상태에 머물러 발전을 하지 못하는 상황이었다하지만 2층 버스는 이 문제를 해결할 새로운 발상을 제시한다우리나라에 인구가 늘면서 단독주택만으로 주택수요를 감당할 수 없게 되자 등장한 게 아파트다우리는 중앙버스 전용차로에 과도한 버스가 들어갔을 때, 버스들이 옴짝달싹을 못하는 일명 '버스기차' 사태가 발생한다는 것을 알고 있다정류장에 버스가 너무 많이 몰리면 승객은 이리저리 뛰어다녀야 하고 버스는 지연이 심해진다버스가 도로를 적게 차지하는 것은 교통흐름 개선 측면에서 효과가 크다토지가 극단적으로 부족한 홍콩에 2층 버스가 일반화되어 있는 이유를 새겨보아야 한다아울러 2층 버스는 기사 1인당 더 많은 승객을 나를 수 있다또한 2층 버스가 2배의 승객을 나르지만 연비가 절반까지 떨어지지 않는다는 점도 눈여겨 볼 부분이다낮은 효율 때문에 지속적으로 적자가 발생하고 버스의 지속가능성이 의심되는 상황에서 효율이 높은 2층 버스는 분명 주목할 가치가 있다▲  2층 버스의 1층은 저상으로 되어 있어 휠체어 탑승이 가능하다 ⓒ 한우진2층 버스가 제기하는 두 번째 화두는 바로 교통약자에 대한 배려다2층 버스를 말할 때 보통 버스 2대분이라고 하는데, 사실 엄밀하게 말하면 저상버스 1대와 광역버스 1대다이번 시범운행 때 크게 주목받지는 못했지만, 사실 2층 버스의 중요한 기능 중 하나가 바로 1층의 저상기능이다지금까지 우리나라에 저상 시내버스는 있었지만, 저상 광역버스가 없었다수도권의 부실한 광역철도망을 생각해보면, 사실상 장애인들은 중거리 대중교통 이용에서 철저히 소외되어 온 것이다하지만 이번에 시범운행을 한 2층 버스는 최초로 광역버스의 저상운행 가능성을 실증했다특히 지난해 9월 17일 전국장애인차별철폐연대가 서울역 버스환승센터 정류장에서 '저상 2층 광역버스' 도입을 촉구하는 기자회견까지 열었던 것을 생각하면 이제 저상 광역버스의 도입은 시대적 요구라고 할 만하다그런 점에서 2층 버스는 우리 사회의 질적 발전을 위한 중요한 수단이 될 수 있는 것이다2층 버스의 1층이 저상 구조였기에 가능한 일이었다▲  불합리한 규제때문에 2층 버스 안에서 허리를 숙이고 다녀야 할지도 모른다 ⓒ 한우진마지막으로 2층 버스는 우리에게 규제완화의 필요성을 일깨웠다현재 지자체의 2층 버스 도입의 가장 큰 어려움은 기술적인 문제가 아니라 바로 규제라고 한다정부 규제상 버스의 높이가 4m로 제한되어 있는데, 2층 버스는 그보다 높다는 것이다실제로 정부가 정작 모든 규제 권한을 갖고 있으면서도, 규제완화를 통한 대안 마련에 인색하다면 이는 무책임한 일이다정 규제완화가 어렵다면 정부가 독점하는 권한을 지방에 이양시키는 것도 좋다이러한 전문적인 기구가 수도권 교통을 담당한다면 불필요한 규제들이 한층 더 빠르고 효율적으로 개선될 것으로 기대된다수도권 교통난 해소를 위해 시범 운행된 2층 버스는 짧은 시간임에도 우리에게 여러 가지 생각해 볼 거리를 남겼다특히 2층 버스가 '불합리한 규제'라는 바탕 위에서, '효율성'이라는 실리와 '교통약자 우대'라는 명분을 동시에 찾고자 노력하는 모습은 우리 사회의 축소판을 보는 듯하다"
616,"한경 CMO Insight이유재 서울대 석좌교수의 경영학 특강‘유’익하고 ‘재’미있는 경영 인사이트두 마리 개(犬, 견), 편견(犬)과 선입견(犬)을 버려라이유재 서울대 석좌교수  수상한 노인(?)한 노인이 미국과 캐나다의 크고 작은 도시를 돌아다니고 있었다이 노인은 도대체 누구일까?그녀는 당시 26세의 제품 디자이너, 패트리샤 무어였다그녀는 TV 프로그램 메이크업 아티스트의 도움을 받아 80대 노인으로 분장했다이 과정에서 그녀는 노인으로 산다는 것이 얼마나 불편한지 깨닫게 됐다계단을 오르내리는 것과 상점 문을 여닫는 것도 사람들의 도움이 없이는 할 수 없었다보통 사람은 당연하게 여기는 것이 노인에게는 얼마나 불편한 것인지 뼈저리게 느꼈다제품 디자이너 패트리샤 무어는 3년간 노인의 삶을 체험했다이렇게 노인의 삶을 체험한 덕분에 모두에게 편리한 제품을 발명할 수 있었다, 소리 나는 주전자, 출입문에 계단이 없는 저상버스, 손쉽게 감자를 손질할 수 있는 일자형 감자칼 등이다고객처럼 생각하라흔히 입장을 바꾸어 생각하라면서 역지사지(易地思之)를 강조한다자기 입장이 아니라 고객 입장에서 생각해야 한다고객처럼 생각하려면 고객의 신발 속으로 들어가야 한다“손님, 다른 신발을 신으려면 당신 신발은 벗어야 하지요편견과 선입견을 버려야 온전히 남의 입장에서 세상을 볼 수 있다게다가 그 누구도 ‘지식의 저주’에서 자유롭지 못하다‘지식의 저주’는 자신에게는 익숙한 것이라서 다른 사람들도 당연히 알고 있을 거라 생각하는 데서 발생하는 문제다내게는 익숙한 것이 고객에게는 낯설게 보일 수 있다는 사실을 잊기 때문이다익숙한 것을 낯설게 보려면 고객의 관점을 취하는 것이 필요하다병원에 처음 온 사람의 관점에서 보면 모든 것이 다르게 보인다어떻게 이것이 가능했을까?이 변신의 중심에는 루 거스너 회장이 있다거스너 회장은 사실 오랫동안 IBM의 고객이었다고객의 입장에서 불편한 점을 직접 체험해 왔던 터라 고객 중심 사고를 회사내 전파하는 것이 가능했다과거 사업별로 분산되어 있던 체제를 고객을 중심으로 시너지를 추구하는 체제로 개편했다IBM은 과거 주요 고객이었던 루 거스너를 영입해 회생했다카피라이터 출신의 직원을 채용해 고객 상담 대본을 샅샅이 분석했다일주일에 두 시간씩 관련 임원들이 모여 상담 대본을 읽고 녹음된 내용을 들어보는 회의를 열었다그리고 고객 상담 대본을 전면 개편했다급기야 1000여 개 대본을 고객 중심으로 바꿨다예를 들어 ‘피해를 보상해 드리고’라는 말을 고객 입장에서 해석해 ‘피해를 보상받으실 수 있고’로 바꿨다삼성전자는 고객경험(CX: Customer eXperience)에 방점을 두고 조직 개편을 했다LG전자도 상품기획으로 불리던 조직을 고객경험(CX)으로 바꿨다고객이 느끼는 불편함을 파악하기 위해 사내 인트라넷에 ‘CX 소통 플랫폼’을 만들었다직원 입장에서는 절대 이해할 수 없는 고객의 행동이지만 부모 입장에서 다시 한번 생각해 보면 이해하고 공감할 수 있게 된다그럼에도 ‘고객처럼 생각하라’는 말을 남의 얘기로만 여기는 사람이 종종 있다보고서 내용을 잘 모르는 사람의 입장에서 알기 쉽게 보고서를 작성해야 한다고객 입장에서 생각하는 것은 모든 사회 생활에 적용될 수 있다역지사지의 마음으로 주변 사람들의 처지와 기분을 배려하자"
617,"[헤럴드경제=최진성 기자]새벽이나 밤늦게 까지 시민들의 발이 되며 큰 사랑을 받아왔던 서울시내 버스장애인 등 ‘교통 약자’를 세심하게 배려하는 착한 버스로 둔갑하려 하고 있기 때문이다서울시내 버스 2대 중 1대는 차체가 낮은 저상버스로 바뀌고, 교통약자를 위한 맞춤형 승하차 서비스가 제공된다초점은 무조건 장애인 등 교통 약자의 편의를 도모하는 것이다저상버스는 차체가 낮고 계단이 없어 휠체어나 유모차 이용자, 거동이 불편한 고령자가 타기에 용이하다저상버스 [사진제공=서울시]휠체어 이용자, 시각장애인 등 교통약자가 소지하거나 버스정류소에 설치된 전용단말기에 타려는 버스 번호를 입력하면 해당 정보가 버스 운전사에게 전달돼 교통약자의 승차를 돕는 시스템이다시는 스마트폰 등 모바일 앱을 통해 저상버스 실시간 운행정보, 지하철 엘리베이터 위치, 자치구별 무료셔틀버스 운행정보, 장애인콜택시 이용방법 등을 확인할 수 있도록 올해부터 관련 서비스를 제공키로 했다장애인 콜택시시는 지난해 7월 도입한 장애인 전용 개인택시를 이용자 만족도, 운행 실적, 효율성 등을 평가해 탄력적으로 늘리기로 했다아울러 해피콜 등 장애인콜택시 서비스를 개선하고 휠체어 승강장비를 갖춘 장애인콜택시도 확대한다com [헤럴드경제 뉴스스탠드] [헤럴드 라이브스탁 바로가기] [헤럴드경제 모바일 웹] [헤럴드경제 모바일앱]  - 헤럴드 생생뉴스 Copyrights ⓒ 헤럴드경제 &amp; bizcom, 무단 전재 및 재배포 금지 -- Copyrights ⓒ 헤럴드경제 &amp; heraldbiz"
618,"휠체어 탄 장애인, 버스타기 겁나요[앵커멘트]요즘 장애인이나 몸이 불편한 사람들이 쉽게 탈 수 있는 저상버스가 많이 도입돼 있는데요,  장애인들은 이 저상버스를 이용하기가 무척 불편하고 겁이 나기도 한답니다휠체어를 탄 사람이 편하게 버스를 탈 수 있도록 인도에 탑승보조장치를 내립니다수차례 전진과 후진을 거듭해보지만 장애인석에 쉽게 자리를 잡지 못합니다자리를 잡는데만 전진과 후진을 열 번 이상 반복합니다[인터뷰 : 김주필 / 장애인차별철폐 부산공동투쟁단]""출근시간에 버스를 타다보니까 시민들이 굉장히 짜증스럽게 말들을 많이 하시고 욕을 한 사람도 있었고요[인터뷰 : 이경숙 / 장애인차별철폐 부산공동투쟁단 대표]""휠체어 리프트가 내려와야 타고 들어가지 않습니까""이런 사정 때문에 저상버스의 80퍼센트 정도가 장애인들에겐 무용지물인 상황입니다장애인들이 큰 불편 없이 버스를 탈 수 있도록 하는 대책이 필요합니다"
619,"서울중앙지법 민사합의46부(지영난 부장판사)는 10일 장애인 김모씨 등 5명이 국가와 국토교통부 장관, 서울시, 버스회사인 금호고속과 명성운수 등을 상대로 “저상버스를 도입하고 휠체어 승강설비를 설치해달라”며 제기한 차별구제 소송에서 “금호고속·명성운수는 김씨 등이 버스 이용 시 이용할 수 있도록 휠체어 승강설비 등 승하차 편의를 제공하라”고 판결했다김씨 등은 장애인차별금지법에 근거해 저상버스를 도입하고 휠체어 승강설비를 설치해달라는 취지의 차별구제 소송을 제기했다재판부는 “장애인차별금지법에 따라 교통사업자가 장애인에게 정당한 편의를 제공하지 않으면 ‘차별행위’에 해당한다”며 금호고속 등이 김씨 등에게 정당한 승하차 편의를 제공할 의무가 있다고 판결했다금호고속 등이 이를 바로 도입할 수 없다면 ‘사전예약’을 통한 휠체어 승강설비 설치, 사업자 측 보조자를 통한 승하차 등 대안적인 방안을 마련해 실시해야 한다고도 밝혔다재판부는 또 국토부 등이 시내버스와 시외버스에 휠체어 승강설비를 설치하는 계획이나 방안을 마련하지 않고 있는 것 또한 ‘차별행위’에 해당한다고 판결했다kr), 무단전재 및 재배포 금지〈경향신문은 한국온라인신문협회(www"
620,"30일 부산지역 한 좌석버스에서 승객이 앞 좌석에 무릎이 닿은 채로 앉아 있다대부분 버스 좌석 앞뒤 간격이 워낙 좁다 보니 무릎이 앞좌석 등받이에 닿아 다리를 벌리지 않고는 앉을 수 없기 때문이다장 씨는 ""최근 제조된 저상버스의 경우 그나마 사정이 나은 편이지만, 대다수 버스가 성인 남성이 앉기에는 좌석 간격이 지나치게 좁아서 장시간 버스를 타면 다리가 저리고 허리까지 쑤신다""며 ""일부 버스는 앉는 것조차 버거워서 억지로 몸을 욱여넣거나, 아예 멀쩡한 빈자리를 놔두고 서서 가는 경우도 있다""고 말했다훌쩍 커진 성인 평균 키 버스 제작에 반영 안 돼 간격 65㎝ 이상 규정도 구형 버스엔 '그림의 떡'부산지역에 운행 중인 상당수 시내버스의 좌석 간격이 지나치게 좁아 시민들에게 불편을 주고 있다본보 취재진이 부산지역 시내버스 10대를 임의로 선정해 좌석 간격을 측정해본 결과, 일부 구형 버스의 경우 앞뒤 좌석 간격이 50여㎝에 불과했다반면, 최근 생산된 저상버스의 경우 좌석 간격이 넓게는 70㎝에 달할 만큼 버스 간 편차가 컸다한 버스 제조업체 관계자는 ""통상 좌석 개수와 크기 등은 버스 회사와 협의해 조정하고 있다""며 ""연식이 조금 오래된 버스의 경우 최근 출시되는 신형 버스보다 좌석 간격이 좁게 느껴질 수 있을 것""이라고 말했다승차 불편을 호소하는 승객들의 민원이 잇따르면서 산업통상부 산하 국가기술표준원은 지난해 11월 버스 좌석에 대한 국가표준을 새로 만들어 좌석 간격을 추가로 넓히는 방안을 검토하겠다고 밝혔다"
621,"하지만 광주시가 빅데이터(대용량 데이터)를 활용한 시내버스 효율화에 적극적으로 뛰어들면서 이런 불만은 해소될 예정이다광주시는 빅데이터 분석 결과를 토대로 내년부터 탄력배차제를 확대, 출퇴근길 시민들의 불만을 해소한다는 계획이다광주시가 빅데이터 분석을 활용, 저상버스가 가장 필요한 도입노선을 선정하고 운행을 확대하기로 한 덕분이다광주시는 시내버스 효율적 운영을 위한 빅데이터 분석을 통해 시민이 보다 편리하게 시내버스를 이용할 수 있는 정책방안을 마련했다고 29일 밝혔다시는 안전행정부와 함께 지난 8월부터 3개월간 교통카드 이력, 통신사 주거·유동인구 데이터 등을 활용해 시내버스 효율적 운영을 위한 과학적인 분석 결과를 도출해내고 이날 완료보고회를 열었다광주시 전 지역을 작은 구역으로 나눠 버스정류장이 없는 지역 중 인구가 많은 10개 지역을 대중교통 사각지대로 시범 선정하고 이 지역에 마을버스 운행을 검토해 시민의 대중교통 이용 편의를 증진할 계획이다광주시는 현재 저상버스 110여 대를 운행 중이며 이번 분석결과를 토대로 올해까지 교통약자가 많이 이용하는 노선에 저상버스 20대를 추가 운행할 계획이다이와함께 교통카드 승·하차 데이터를 분석해 시민들이 언제 어느 노선의 버스를 많이 이용하고 버스가 언제 비어있는 채 운행되는지를 분석했다"
622,"와와버스 버스이용률 1927일 정선군에 따르면 버스 완전공연제 성공 정착을 위한 와와버스 운영으로 지역주민들의 버스 이용률이 지난해 대비 2022년 7월기준 19또한, 군민들이 보다 편안하게 대중교통을 이용할 수 있도록 친환경 저상전기버스 운행 및 교통편의 시설을 확대해 나갈 계획이다김영환 안전과장은 “군민과 정선군을 찾은 관광객들이 더욱 편안하고 쾌적한 환경 속에서 대중교통을 이용할 수 있도록 맞춤형 교통서비스 제공을 위해 더욱 노력하겠다”고 말했다"
623,"특히 일부 누리꾼들은 ""휠체어는 저상버스에 타도 되지만 아이들은 포대기나 아기띠도 있으니 유모차를 들고 타는 건 이해가 안 된다"" ""저상버스에는 휠체어만 실을 수 있다"" 등의 반응을 보이기도 했다일부 누리꾼들의 주장처럼 저상버스는 휠체어만 탈 수 있을까?유모차를 싣고 저상버스에 탑승하는 것은 정말 잘못된 행동일까?◇'저상버스 = 장애인버스?' NO!'저상버스 = 모두의 버스' 현행 '교통약자의 이동편의 증진법'은 장애인 뿐 아니라 영유아를 동반한 사람도 교통약자로 명시하고 저상버스를 자유롭게 이용하도록 하고 있다휠체어 장애인뿐만 아니라 교통약자 등 모든 시민이 저상버스를 자유롭게 이용하는 건 당연한 권리인 것이다장애인뿐만 아니라 고령자, 임산부, 영유아를 동반한 사람도 전부 이용 가능하고, 탑승 시 슬로프(승강장치)도 이용할 수 있다""고 말했다교통선진국인 덴마크, 독일, 영국, 핀란드, 캐나다 등에서는 1990년대부터 저상버스가 일반화되었다◇""모든 사람 위해 모든 버스를 저상버스로"" 하지만 우리나라는 '저상버스=장애인 버스'라는 인식과 교통약자에 대한 배려 부족 등 때문에 유모차 이용이 어려운 게 현실이다저상버스 도입 등을 꾸준히 촉구하고 있는 남병준 전국장애인차별철폐연대 정책실장은 ""저상버스는 대한민국 국민의 25%로 추정되는 교통약자인 장애인, 임산부, 영유아를 동반한 사람, 노약자, 영유아 모두를 위한 것""이라고 주장했다그렇다고 해서 저상버스가 필요 없진 않다저상버스의 원래 목적은 장애인, 유모차 이용자, 노약자 모두를 편리하도록 하는 것이다모두가 편리하게 이용할 수 있도록 모든 버스가 저상버스로 도입돼야 한다""고 말했다한편 뉴시스(대표 이종승)와 베이비뉴스(대표 최규삼)는 유모차 이용자들도 버스, 지하철, 기차 등 대중교통을 자유롭게 이용할 수 있는 환경을 만들기 위한 '유모차는 가고 싶다' 연중캠페인(http://safecom ky@ibabynews"
624,"가장 큰 문제는 시내버스에는 저상버스가 도입됐지만, 저상 시외버스는 국내에는 단 한 대도 없어 전동휠체어를 탄 장애인이 버스를 아예 이용할 수 없다는 점이다온 국민이 귀성길 기차표 전쟁을 벌이는 마당에 장애인 전용좌석을 구하는 일은 로또 1등 당첨을 방불케 할 일이다장애인 콜택시도 소속 권역 밖으로는 운행하지 않기 때문에 승차예약조차 사실상 불가능하다박 씨는 ""'마음만 있으면 아버지 묘소 한 번 못 가겠느냐'고 쉽게 말하지만, 전동휠체어만으로 국토횡단도 할 수 있다는 말과 같다""며 ""시외버스를 타면 쉽게 해결되는 일인데, 비장애인은 싸고 편리하게 이용하는 시외버스를 장애인은 아예 이용할 수 없다는 것 자체가 문제""라고 강조했다추석 연휴를 하루 앞둔 5일 오후 서울 강남고속버스터미널에서 전국장애인철폐연대 회원들이 버스 탑승을 시도하고 있다추석 연휴를 하루 앞둔 5일 오후 서울 강남고속버스터미널에서 전국장애인철폐연대 회원들이 버스 탑승을 시도하고 있다(사진=박종민 기자)태어나서 단 한 번도 아버지의 고향을 가본 적이 없는 서기현(39) 씨는 ""수동휠체어를 타면 되지 않느냐""는 질문에 쓴웃음만 지었다역시 장애인이 이용할 수 있는 버스나 기차는 물론 장애인 콜택시를 구하기 쉽지 않다이 씨는 ""더 큰 문제는 김포에서 고향은커녕 애초에 서울에 가는 일조차 쉽지 않다는 것""이라며 ""일단 서울에 가야 기차라도 타는데, 서울까지 가려면 몇 차례나 장애인 콜택시를 갈아타고 지하철이나 기차역이 있는 곳까지 찾아가야 한다""고 지적했다아이들이 ""왜 우리 집은 명절에도 시골에 안 가?""라고 물을 때마다 이 씨의 속은 타들어만 갔다이 씨는 ""친척이 먼저 초대하지 않으면 아예 갈 생각도 하지 않는다""며 ""친척도 나와 자주 만나지 못하다 보니 장애를 이해하고 어울리기 쉽지 않을 것""이라고 털어놨다◈ 10년 넘게 요구해도 저상 시외버스는 '0대'… ""의지라도 보여달라""추석 연휴를 하루 앞둔 5일 오후 서울 강남고속버스터미널에서 전국장애인철폐연대 회원들이 교통약자 이동편의증진법 준수를 촉구하는 기자회견을 하고 있다(사진=박종민 기자)이 때문에 지난 4월 20일 장애인의 날을 맞아 '장애인 차별 철폐 공동투쟁단'이 서울 고속버스터미널에서 ""장애인도 시외버스를 이용하게 해달라""며 시위를 벌이는 등 10여 년째 저상 시외버스를 요구했다박 씨는 ""48시간 전 편의제공을 요청해야 휠체어 탑승장치가 제공된다는 법안""이라며 ""당장 지방에서 친척이 숨지기라도 하면 발인한 뒤에야 찾아갈 수 있다는 얘기""라며 현실성이 없다고 꼬집었다이어 ""전동휠체어 지원도, 지하철 엘리베이터 설치도, 시내 저상버스 도입도 모두 현실성이 없다고 했지만, 이제는 자연스러운 일상이 됐다""며 ""정부는 당장 저상 시외버스를 도입하기 어려우면 적어도 도입하려는 의지와 현실적인 계획이라도 보여달라""고 호소했다ten@cbskr저작권자 © CBS 노컷뉴스(www"
625,"대전시가 시내버스 운영체계를 승객 중심으로 확 바꾼다배차 간격을 줄이고 아파트 단지와 승객이 많은 구간에 신규 버스를 집중 투입한다대전시는 이용승객을 늘리기 위한 25개 과제로 구성된 ‘KS(Korean Standard)-BUS 실현 전략’을 수립, 시내버스 운영체계의 대대적 혁신을 추진키로 했다고 8일 밝혔다1일 평균 시내버스 탑승 인원은 41만여명이다주요 내용을 보면 올해 시내버스 51대를 증차해 도심 내 평균 배차간격을 15또 허브 앤 스포크(Hub &amp; Spoke) 개념을 도입해 서부터미널∼흑석네거리∼도심 외곽 서구 봉곡동 등 5개 동에 대해선 흑석네거리를 허브로 정하고 허브 지점에서 대전역까지는 간선노선으로, 허브 지점부터 5개 동은 순환형 노선으로 운행해 배차간격을 63분에서 30분대로 줄이기로 했다대전=정재학 기자 jhjeong@kmibkmib"
626,"대전시 올해 시내버스 증차 연계 '이용객 늘리기 전략' 추진대전 시내버스 [대전시 제공=연합뉴스]    (대전=연합뉴스) 정찬욱 기자 = 대전 도심 내 시내버스 평균 배차간격이 14분으로, 출·퇴근시간대 주요 간선 노선 배차간격은 2∼7분(평균 5분)으로 각각 단축된다대전시는 올해 시내버스 증차와 연계해 배차간격을 단축, 이용객을 늘리기 위한 25개 전략을 마련해 시행한다고 7일 밝혔다시는 51대의 시내버스 증차로 도심 내 평균 배차간격을 15Hub&amp;Spoke형은 자전거 바퀴처럼 환승거점(Hub)으로 집중시킨 다음 목적지별(Spoke)로 버스를 운행하는 형태이다현재 서부터미널∼흑석 네거리∼도심 외곽 서구 봉곡동 등 5개 동을 5개 노선이 각각 운행해 서부터미널∼흑석 네거리 구간을 중복 운행하는 비효율을 없애기 위해 흑석 네거리를 Hub 지점으로 하고 Hub 지점에서 대전역까지는 간선노선으로, 5개 동은 Spoke(순환)형 노선으로 운행, 배차간격을 63분에서 30분대로 줄인다지난해 말 기준 대전시에 운행되고 있는 버스는 일반 965대, 대전∼오송 간선 급행버스체계(BRT) 버스 11대 등 모두 976대이다지난달에는 대전-오송 BRT 3대를 증차했고, 하반기에 일반버스 51대가 증차되면 총 1천30대의 시내버스와 BRT가 운행된다"
627,"【대전=뉴시스】조명휘 기자 = 대전시는 이용승객을 늘리기 위한 25개 과제로 구성된 'KS-BUS실현 전략'을 추진한다고 7일 밝혔다시에 따르면 시내버스 증차와 연계해 'KS-BUS실현 전략'을 수립해 이같이 시행하기로 했다주요 내용을 보면 올해 시내버스 51대를 증차해 도심내 평균 배차간격을 15또 허브앤 스포크(Hub&amp;Spoke) 개념을 도입해 서부터미널~흑석네거리~도심 외곽 서구 봉곡동 등 5개 동에 대해선 흑석네거리를 허브로 정하고, 허브 지점에서 대전역까지는 간선노선으로, 허브 지점부터 5개 동은 순환형 노선으로 운행해 배차간격을 63분에서 30분대로 줄이기로 했다이렇게 되면 외국지역 주민들도 시내버스를 좀 더 자주 이용할 수 있을 것으로 기대된다이밖에 친절 BUS-King 선발과  행복나눔-버스현장day, 노·사·정 팀워크 다지기 자원봉사 활동, 시내버스를 타는 시민들과 격의없는 소통의 날 이벤트도 추진해 시민의견을 수렴하고 시책에 반영하기로 했다한편 지난해 말 기준 대전시에 운행되고 있는 버스는 일반버스 965대와 대전-오송BRT 11대 등 976대다"
628,""" 지난 1일 오후 서울 반포동 고속버스터미널에서 시작된 지체 장애인들의 고속버스 점거 농성이 하루 넘게 이어지고 있다2일 점거 농성에 참가한 전국장애인차별철폐연대 소속 장애인들은 지난 2005년 제정된 '교통약자의 이동편의 증진법'이 제대로 시행되지 않아 장애인들의 대중교통 이용 권리가 제약을 받고 있다며 개정을 촉구하고 있다이들은 정부가 저상버스를 고속버스 일부 노선에 투입한다는 전제 아래 내놓은 '48시간 전 예약제'에 대해서도 장애인들의 입장을 고려하지 않은 탁상행정이라고 꼬집었다choswat@newsischoswat@newsis지체 장애인들의 버스 점거 농성이 하루 넘게 계속되면서 버스 앞에서는 간헐적인 충돌도 빚어졌다대구행 고속버스에 오르던 한 시민은 ""장애인들의 입장을 모르는 건 아니지만 그렇다고 시민 불편을 초래하는 건 방법이 잘못된 것 같다""고 지적하며 버스에 올랐다이에 한 농성 참여자는 ""불편을 드려 죄송하다""면서도 ""우리도 표를 샀고 고속버스를 탈 권리가 있다""며 귀 기울여 줄 것을 재차 호소했다jikime@newsis"
629,"【수원=뉴시스】김경호 기자 = 염태영 수원시장과 시·도의원들이 2층 버스에 탑승해 손을 흔들고 있다【수원=뉴시스】김경호 기자 =◇ 수원~서울 2층 버스 개통식 개최  경기 수원시는 오는 6일 2층 버스 운행에 앞서 3일 개통식을 열었다시는 이날 경희대학교 국제캠퍼스 정문 맞은편 정류장에서 염태영 수원시장, 염상훈 수원시의회 부의장, 시·도의원, 운수업체 관계자, 지역주민 등이 참석한 가운데 G5100번과 7770번 등 2개 노선을 운행하는 2층 버스 개통식을 열었다G5100번(경희대~강남역), 7770번(수원역~사당역)을 오가는 2층 버스 2개 노선은 6일부터 운행된다G5100번 노선은 기존 5100번 노선에서 수원구간을 6개로 줄인 15개 정류장으로 왕복 727770번 노선은 53【수원=뉴시스】김경호 기자 = 3일 열린 개통식 뒤 시승식도 이뤄졌다◇ 지식산업센터에 출장 상담소 운영  경기 수원시가 6일부터 도심형 지식산업센터 건물에 입주를 원하는 업체 관계자들을 대상으로 하는 현장 중심형 출장 상담소를 운영한다고 3일 밝혔다아파트형 공장을 의미하는 지식산업센터는 수원지역에 현재 14곳이 있고, 1447개 업체가 입주해 있다【수원=뉴시스】김경호 기자 = 3일 경기 수원시 경희대학교 국제캠퍼스 맞은편 정류장에서 염태영 수원시장을 비롯해 시·도의원, 운수업체 관계자, 시민 등이 참석한 가운데 G5100번 노선 2층버스 개통식이 열렸다"
630,"【부산=뉴시스】허상천 기자 = 부산 영도구 대교동에 위치한 영도병원은 오는 9월 1일부터 부산시가 시범운영하는 지체장애인 전용버스 ‘다인승 두리발’ 버스정류장으로 지정돼 병원을 방문하는 장애인들이 편리하게 이용할수 있게된다고 29일 밝혔다부산시는 2006년 10월 두리발 택시 10대를 시작으로 현재 휠체어 장애인 콜택시 ‘두리발’ 117대와 1, 2급 장애인 중 시각·신장·지적·자폐 장애인을 위한 바우처 콜택시 1070대를 운행하고 있다부산시는 두리발 택시의 단점을 보완하고 장애인의 다양한 이동권 보장을 위해 25인승 저상버스를 개조해 휠체어 4대와 보호자 6명이 동승할 수 있는 ‘다인승 두리발’을 도입, 장애인 인구가 밀집돼 평소 두리발 택시 이용이 가장 많은 영도구지역에서 다인승 두리발 시범운행에 돌입한다영도병원 정준환 병원장은 “병원을 이용하는 장애인 환자의 편의를 위해 2014년부터 두리발 승용차를 구입해 구급차와 별도로 직접 운영해왔으나 다양한 수요를 충족하는데 어려움을 겪어왔다”며 “이번 다인승 두리발 시범 운행으로 영도지역 장애인들의 교통복지가 향상될 수 있을 것으로 기대된다”고 말했다한편 이번 시범사업을 진행하는 부산시 개인택시운송사업조합 특별교통총괄본부 관계자는 “부산지역 최초로 운행되는 다인승 두리발 버스는 올 9월부터 12월까지 시범운행 기간 동안 이용 장애인을 비롯한 각계각층의 다양한 의견과 평가를 수렴할 예정”이라고 밝혔다"
