구∙군명,시설명,소재지,주장애유형,종류,위도,경도
금정구,금정구장애인복지관,부산광역시 금정구 서부로 77 (서동),,장애인활동지원센터,35.21955549,129.0989667
금정구,금정장애인자립생활센터,"부산광역시 금정구 중앙대로 1675, 2층 (부곡동, 우신빌딩)",,장애인활동지원센터,35.23403694,129.0914171
금정구,금정구지역자활센터,부산광역시 금정구 중앙대로 2049 (남산동),,장애인활동지원센터,35.26726119,129.0924676
기장군,기장장애인자립생활센터,"부산광역시 기장군 기장읍 기장대로 482, 3층",,장애인활동지원센터,35.2380945,129.2195195
기장군,(사)부산장애인부모회 기장지회,"부산광역시 기장군 장안읍 장곡길 173, 2층",,장애인활동지원센터,35.30882079,129.2437169
기장군,기장장애인복지관,부산광역시 기장군 정관면 병산로  42-15,,장애인활동지원센터,35.33642884,129.1735108
남구,(사)부산뇌병변장애인인권협회,"부산광역시 남구 수영로  243 (대연동,한울빌딩 5층)",,장애인활동지원센터,35.13535543,129.0931691
남구,(사)부산광역시장애인복지연합회 남구지회,"부산광역시 남구 수영로 12, 상가동 205호 (문현동, 세종그랑시아아파트)",,장애인활동지원센터,35.13619217,129.0691277
남구,(사)부산광역시남구장애인협회,"부산광역시 남구 유엔평화로 45, 3층 (대연동)",,장애인활동지원센터,35.13085525,129.0924176
동구,동구장애인복지관,부산광역시 동구 망양로  748 (수정동),,장애인활동지원센터,35.13091679,129.0404211
동구,간호박사종합재가센터,부산광역시 동구 수정중로 28 (수정동),,장애인활동지원센터,35.13064531,129.0447298
동구,동림장애인활동지원기관,"부산광역시 동구 중앙대로 509-1, 5층 (범일동)",,장애인활동지원센터,35.13877539,129.0562131
동구,희망샘 장애인활동지원센터,"부산광역시 동구 중앙대로196번길 12-3, 10층 (초량동)",,장애인활동지원센터,35.11392293,129.0407094
동구,부산시각장애인복지연합회,부산광역시 동구 중앙대로320번길 4 (초량동),,장애인활동지원센터,35.12466335,129.0453883
동구,빛과소금복지재단,부산광역시 동구 초량동 1005-3,,장애인활동지원센터,35.11678239,129.037323
동구,사회복지법인큰빛,부산광역시 동구 초량중로 27 (초량동),,장애인활동지원센터,35.11453261,129.0368886
동래구,온사랑장애인활동지원센터,"부산광역시 동래구 미남로146번길 12, 5층 503호 (온천동, 우영빌딩)",,장애인활동지원센터,35.20642941,129.0710592
동래구,(사)부산광역시장애인복지연합회,"부산광역시 동래구 안남로 23, 303호 (낙민동, 보림프라자)",,장애인활동지원센터,35.19464285,129.0948203
동래구,청목장애인활동지원센터,"부산광역시 동래구 충렬대로 239, 502호 (수안동, 수안메디컬)",,장애인활동지원센터,35.20163927,129.0856348
동래구,동래구장애인자립생활센터,"부산광역시 동래구 충렬대로 314, 제상가동 1층 (낙민동, 동래한양아파트)",,장애인활동지원센터,35.19844837,129.091643
동래구,(사)부산광역시동래구장애인협회,부산광역시 동래구 충렬대로 509 (안락동),,장애인활동지원센터,35.19475892,129.1136978
동래구,척수장애인자립생활센터,"부산광역시 동래구 충렬대로137번길 4, 3층 (온천동, 상현빌딩)",,장애인활동지원센터,35.20563895,129.0758261
부산진구,부산지적발달장애인복지협회 부산진구지부,"부산광역시 부산진구 가야대로 701, 203호 (당감동, 힐탑스타)",,장애인활동지원센터,35.15724199,129.0482641
부산진구,삶장애인자립생활센터,"부산광역시 부산진구 동평로405번길 97, 3층 (양정동)",,장애인활동지원센터,35.17771927,129.072186
부산진구,행복한노인복지요양센터,부산광역시 부산진구 봉수로 23 (전포동),,장애인활동지원센터,35.15087251,129.0705272
부산진구,사회복지법인 주는사랑복지재단,"부산광역시 부산진구 새싹로 30, 206호 (부전동, 경동파크타워)",,장애인활동지원센터,35.16060691,129.0572749
부산진구,부산진장애인자립생활센터,"부산광역시 부산진구 서면문화로 27, 1210호 (부전동, 유원골든타워)",,장애인활동지원센터,35.15943167,129.0556023
부산진구,부산진구장애인협회,"부산광역시 부산진구 전포대로255번길 15, 1층 (전포동)",,장애인활동지원센터,35.15930901,129.0644584
부산진구,(사)한국복지교육원,"부산광역시 부산진구 중앙대로 668, 1108호 (부전동, 에이원플라자)",,장애인활동지원센터,35.15241999,129.0595943
부산진구,(법인)청목장애인활동지원 부산진구센터,"부산광역시 부산진구 중앙대로 993, 1420호 (양정동, 시청역롯데골드로즈)",,장애인활동지원센터,35.1780131,129.0746271
북구,(사)부산광역시신체장애인복지회 북구지부,부산광역시 북구 금곡대로616번길  116 (금곡동),,장애인활동지원센터,35.26570039,129.0172614
북구,북구장애인종합복지관,"부산광역시 북구 금곡대로616번길  145 (금곡동, 북구장애인종합복지관)",,장애인활동지원센터,35.26712211,129.017554
북구,(사)북구장애인협회활동지원기관,부산광역시 북구 만덕대로65번길 79 (덕천동),,장애인활동지원센터,35.21516253,129.0104788
북구,부산뇌병변복지관,부산광역시 북구 학사로 246 (금곡동),,장애인활동지원센터,35.24445208,129.0100624
북구,부산장애인자립생활센터,"부산광역시 북구 화명신도시로 117, 801호 (화명동, 메트로프라자)",,장애인활동지원센터,35.23466847,129.0104903
사상구,(사)부산광역시사상구장애인협회,"부산광역시 사상구 모라로192번길 2, 3층 (모라동, 사상구장애인근로작업장)",,장애인활동지원센터,35.18542862,129.0003602
사상구,좋은세상장애인복지센터,부산광역시 사상구 백양대로907번가길 64 (모라동),,장애인활동지원센터,35.19028066,128.9912951
사상구,로뎀활동지원센터,부산광역시 사상구 백양대로979번길 49 (모라동),,장애인활동지원센터,35.1934207,128.9909051
사상구,가람복지센터,"부산광역시 사상구 사상로 123, 4층 (감전동, 호승빌딩 4층)",,장애인활동지원센터,35.15737098,128.9890512
사상구,사상구장애인자립생활센터,"부산광역시 사상구 사상로 524, 901호 (모라동)",,장애인활동지원센터,35.19093407,128.989656
사하구,사회복지법인호산나복지재단,부산광역시 사하구 낙동남로1405번길 26 (하단동),,장애인활동지원센터,35.10793909,128.9654722
사하구,사단법인두리하나희망찾기복지회,"부산광역시 사하구 다대로 626 (다대동, 기영빌딩)",,장애인활동지원센터,35.05106874,128.9700082
사하구,사하구장애인협회,"부산광역시 사하구 다송로72번길  63 (다대동,예원빌딩 202호)",,장애인활동지원센터,35.06005818,128.980913
사하구,부산어울림장애인자립생활센터,"부산광역시 사하구 을숙도대로 660, 4층 (장림동, 삼일빌딩)",,장애인활동지원센터,35.08474718,128.9776559
사하구,사하두바퀴장애인자립생활센터,"부산광역시 사하구 하신번영로 135, 407호 (신평동, 신평빌딩)",,장애인활동지원센터,35.09458925,128.9597979
서구,서구한빛장애인자립생활센터,"부산광역시 서구 구덕로 310, 3층 301호 (동대신동2가, 골든캐슬)",,장애인활동지원센터,35.11155253,129.0173467
서구,복지21플러스,"부산광역시 서구 구덕로 350, C동 2층 3호 (동대신동3가, 문화아파트)",,장애인활동지원센터,35.11502544,129.0159748
서구,사단법인부산광역시서구장애인협회,"부산광역시 서구 구덕로150번길 5-2, 1층 (토성동3가)",,장애인활동지원센터,35.09844517,129.0206714
서구,서구온사랑장애인활동지원센터,"부산광역시 서구 자갈치로 2, 6층(충무동1가)",,장애인활동지원센터,35.09620231,129.0247453
수영구,사단법인부산광역시수영구장애인협회,부산광역시 수영구 광남로 218-4 (민락동),,장애인활동지원센터,35.1585039,129.1226201
수영구,부산가톨릭농아인복지회,부산광역시 수영구 광안동 737-13,,장애인활동지원센터,35.15984784,129.1108064
연제구,버텅장애인자립생활센터,"부산광역시 연제구 명륜로2번길 7, 101동 302호 (거제동, 삼익퓨쳐타워)",,장애인활동지원센터,35.19517316,129.0809587
연제구,연제지역자활센터,"부산광역시 연제구 봉수로 17, 3층 (연산동)",,장애인활동지원센터,35.17272947,129.0889055
연제구,(사)부산시연제구장애인협회,"부산광역시 연제구 연수로 190, 3층 (연산동)",,장애인활동지원센터,35.17379736,129.0914337
연제구,사회복지법인 장산복지 거제온사랑장애인활동지원센터,"부산광역시 연제구 월드컵대로 231, 402호 (거제동, 태연빌딩)(거제온사랑장애인활동지원센터)",,장애인활동지원센터,35.18928974,129.0715476
연제구,앤설리반 재가요양센터,"부산광역시 연제구 중앙대로 1078, 1211호 (연산동, 뉴그랜드오피스텔)",,장애인활동지원센터,35.18397262,129.0805466
연제구,생명사랑재가복지센터,"부산광역시 연제구 토현로 6, 상가 가동 208호 (연산동, 망미주공아파트)",,장애인활동지원센터,35.17851321,129.1110606
영도구,사)영도구장애인협회,"부산광역시 영도구 동삼북로 2, 101호 (동삼동, 주택공사영구임대아파트 1단지상가)",,장애인활동지원센터,35.08276898,129.0667734
영도구,상리종합사회복지관,부산광역시 영도구 상리로  63-16 (동삼동),,장애인활동지원센터,35.08616799,129.0707765
영도구,영도장애인자립생활센터,"부산광역시 영도구 절영로 560, 6층 (동삼동, 생명길교회)",,장애인활동지원센터,35.0757512,129.0724275
영도구,절영종합사회복지관,부산광역시 영도구 함지로  33-10 (동삼동),,장애인활동지원센터,35.07221265,129.0617457
영도구,영도구장애인복지관,"부산광역시 영도구 함지로79번길  6 (동삼동, 영도어울림문화공원내)",,장애인활동지원센터,35.07526852,129.0668621
중구,부산중증장애인자립생활협회,"부산광역시 중구 대영로 233, 1층 (영주동)",,장애인활동지원센터,35.11233015,129.0361915
중구,부산광역시중구장애인협회,"부산광역시 중구 동영로93번길 3 (영주동, 해동빌라 1층)",,장애인활동지원센터,35.11322358,129.0318478
중구,장애우권익문제연구소 부산지소,"부산광역시 중구 중앙대로 131 (대창동1가, 센트럴오피스텔 1404~1406호)",,장애인활동지원센터,35.10945846,129.0368023
해운대구,(사)장애인정보예술협회,부산광역시 해운대구 반송동  62-34,,장애인활동지원센터,35.23307074,129.1574952
해운대구,사랑샘재가요양복지센터,부산광역시 해운대구 반여동 1014-7,,장애인활동지원센터,35.20622657,129.1241889
해운대구,(사)부산장애인봉사협회해운대구지회,"부산광역시 해운대구 반여로 10, 3층 (반여동)",,장애인활동지원센터,35.19388477,129.1185613
해운대구,대성원(대성재가장애인복지센터),"부산광역시 해운대구 선수촌로 181-2, 3층 (반여동, 늘푸른빌딩)",,장애인활동지원센터,35.20902467,129.1237772
해운대구,해운대장애인자립생활센터,"부산광역시 해운대구 세실로 64, 139호 (좌동, 화목데파트상가 지하)",,장애인활동지원센터,35.17097853,129.1776682
해운대구,사랑샘장애인자립생활센터,"부산광역시 해운대구 센텀북대로 60, 503호 (재송동, 센텀IS타워)",,장애인활동지원센터,35.17664093,129.1254057
해운대구,해운대지역자활센터,"부산광역시 해운대구 윗반송로 64, 3층 (반송동, KT빌딩 3층)",,장애인활동지원센터,35.22973636,129.1564811
해운대구,(사)부산해운대구장애인협회,"부산광역시 해운대구 해운대로570번길 8, 9층 (우동, 유성프라자)",,장애인활동지원센터,35.16056228,129.1548413
사상구,부산점자도서관,사상구 덕상로 72번길 9,,점자도서관,35.1781075,128.9898274
기장군,의료법인창성의료재단 일신치과병원,"부산광역시 기장군 정관읍 정관6로 31, 3층 301, 302호",,병원,35.3196809,129.1776084
북구,의료법인 신생의료재단 센트럴병원,부산광역시 북구 만덕대로 37 (덕천동),,병원,35.2113044,129.0090781
서구,동아대학교대신요양병원,"부산광역시 서구 대신공원로 26, 동아대학교병원 (동대신동3가)",,병원,35.1199772,129.0175653
사상구,의료법인 영재의료재단 큰솔2병원,부산광역시 사상구 학장로 189 (학장동),,병원,35.1447141,128.9900805
수영구,가나안요양병원,"부산광역시 수영구 수영로 563-1, 지하1~10층 (광안동)",,병원,35.156145,129.1125335
부산진구,메타한방병원,"부산광역시 부산진구 중앙대로 653, DR에코시티 2~4층, 5층 일부 (부전동)",,병원,35.1509562,129.0589662
해운대구,퀸즈파크여성병원,"부산광역시 해운대구 해운대로 794, 10~11층 (좌동)",,병원,35.1918928,129.1790229
강서구,개나리소아청소년과병원,"부산광역시 강서구 명지국제8로 269, 유당빌딩 4~5층 (명지동)",,병원,35.0981673,128.922493
해운대구,해운대 한빛요양병원,"부산광역시 해운대구 반여로 156, 한빛요양병원 (반여동)",,병원,35.2051219,129.1262259
동구,더힐러스병원,부산광역시 동구 범일로 112 (범일동),,병원,35.1399395,129.0596816
사하구,항스퀘어 병원,부산광역시 사하구 다대로 251 (장림동),,병원,35.0785764,128.9783483
동래구,새힘병원,"부산광역시 동래구 아시아드대로 261, 지하1~지상6층 (온천동)",,병원,35.2069797,129.0687348
동래구,의료법인 진연의료재단 맑은병원,"부산광역시 동래구 금강로 91, 지하1,지상5~8층 (온천동)",,병원,35.2171194,129.0783818
금정구,단골병원,"부산광역시 금정구 중앙대로 1829, 5~10, 14층 12~13층 일부호 (구서동)",,병원,35.2477176,129.0919272
부산진구,의료법인 온그룹의료재단 일어나걸어라온병원,"부산광역시 부산진구 가야대로 721, 신관 8~9층 일부,14~15층 전부 (당감동)",,병원,35.1578057,129.0499681
중구,건강만세365병원,"부산광역시 중구 대청로 105, 건강만세365병원 -1,1~9층 (대청동2가)",,병원,35.1030707,129.0313642
수영구,센텀사랑의병원,"부산광역시 수영구 수영로 711, 5~15(9층제외)층 (수영동)",,병원,35.1682936,129.1172567
사하구,파크병원,부산광역시 사하구 까치고개로 79-1 (괴정동),,병원,35.1063778,129.0085576
영도구,에스병원(S병원),"부산광역시 영도구 동삼로 55-1, 지하2층, 2층~8층, 9층 일부 (동삼동)",,병원,35.0784023,129.0702506
부산진구,에덴어린이병원,"부산광역시 부산진구 가야대로 649, 9~15층 (가야동)",,병원,35.1561102,129.0426641
동래구,대동병원,부산광역시 동래구 충렬대로 187 (명륜동),,병원,35.2095372,129.0836115
동래구,의료법인 파란시티의료재단 부산항운병원,부산광역시 동래구 충렬대로348번길 1 (안락동),,병원,35.1975624,129.0964233
동래구,세화병원,부산광역시 동래구 미남로132번길 28 (온천동),,병원,35.2059093,129.0712336
동래구,사단법인 부산의료선교회 세계로병원,부산광역시 동래구 종합운동장로 42 (사직동),,병원,35.194499,129.0647666
동래구,미주치과병원,부산광역시 동래구 충렬대로 114 (온천동),,병원,35.2062423,129.0730214
동래구,하나인치과병원,부산광역시 동래구 명안로85번길 42 (명장동),,병원,35.2045631,129.1022148
동래구,의료법인 은빛의료재단 참사랑요양병원,부산광역시 동래구 충렬대로 258 (낙민동),,병원,35.2013179,129.088388
동래구,부산우리들병원,"부산광역시 동래구 중앙대로 1523 (온천동, SKHUBSKY)",,병원,35.2212587,129.0856203
동래구,의)은성의료재단 좋은애인요양병원,부산광역시 동래구 충렬대로348번길 23 (낙민동),,병원,35.1965274999999,129.0958373
동래구,성산현대요양병원,부산광역시 동래구 시실로 12 (명륜동),,병원,35.217368,129.0853543
동래구,으뜸요양병원,부산광역시 동래구 충렬대로 120 (온천동),,병원,35.2059885,129.0734881
동래구,노블레스요양병원,"부산광역시 동래구 충렬대로 437, 안락동 요양병원 (안락동)",,병원,35.19737,129.1007395
동래구,의료법인 영신의료재단 동래유유요양병원,부산광역시 동래구 금강로 64 (온천동),,병원,35.2149076,129.077553
동래구,미래병원,부산광역시 동래구 충렬대로 358 (안락동),,병원,35.1977240999999,129.0975763
동래구,의료법인 광혜의료재단 광혜병원,"부산광역시 동래구 충렬대로 96 (온천동, 광혜병원)",,병원,35.2070968,129.0712664
동래구,동래우리들병원,부산광역시 동래구 충렬대로 286 (낙민동),,병원,35.1969631,129.0926192
동래구,동래봉생병원,부산광역시 동래구 안연로109번길 27 (안락동),,병원,35.1969082,129.0961081
동래구,의료법인 동영의료재단 상록병원,부산광역시 동래구 충렬대로 426 (안락동),,병원,35.2011302,129.0987916
동래구,마더즈병원,부산광역시 동래구 충렬대로 280 (낙민동),,병원,35.200866,129.0877198
동래구,의료법인 윤재의료재단 금정요양병원,부산광역시 동래구 금강로 141 (온천동),,병원,35.2213068,129.0805506
동래구,의료법인 장수의료재단 동래요양병원,부산광역시 동래구 명륜로 147 (명륜동),,병원,35.206927,129.0817713
동래구,의료법인 상원의료재단 부산힘찬병원,부산광역시 동래구 충렬대로 255 (수안동),,병원,35.2015654,129.088735
동래구,동래성모병원,부산광역시 동래구 충렬대로 188 (명륜동),,병원,35.2095965,129.0837309
동래구,동래아동병원,부산광역시 동래구 충렬대로 384 (안락동),,병원,35.1971428,129.1002544
동래구,의료법인 늘하얀치과재단 늘하얀치과병원,부산광역시 동래구 수안로 10 (수안동),,병원,35.1951864,129.0877264
동래구,동래로덴치과병원,부산광역시 동래구 충렬대로237번길 3 (수안동),,병원,35.2017518,129.0851399
동래구,좋은날에 드라마여성병원,"부산광역시 동래구 충렬대로 449 (안락동, 좋은날에드라마여성병원)",,병원,35.1960676,129.1075317
동래구,준요양병원,"부산광역시 동래구 충렬대로 372 (안락동, 안락동요양병원)",,병원,35.1964295,129.1034921
동래구,미남동의요양병원,부산광역시 동래구 아시아드대로 239-1 (온천동),,병원,35.2054324,129.0674659
동래구,사직요양병원,부산광역시 동래구 충렬대로 97 (온천동),,병원,35.2073388,129.071852
동래구,사직부산아동병원,부산광역시 동래구 아시아드대로 186 (사직동),,병원,35.2008646,129.0652779
동래구,대한민국정형외과병원,부산광역시 동래구 아시아드대로 239-1 (온천동),,병원,35.2054324,129.0674659
동래구,의료법인 온의료재단 신세계요양병원,부산광역시 동래구 온천장로 40 (온천동),,병원,35.2156752,129.0797126
동래구,의료법인 윤재의료재단 금강요양병원,부산광역시 동래구 금강공원로 32 (온천동),,병원,35.219169,129.0811198
동래구,의료법인 강혜의료재단 온천사랑의요양병원,부산광역시 동래구 금강공원로 40 (온천동),,병원,35.2190986,129.0802237
북구,구포성심병원,부산광역시 북구 낙동대로 1786 (구포동),,병원,35.2095944,129.0045343
북구,한사랑내과병원,부산광역시 북구 만덕대로 38 (덕천동),,병원,35.2106843,129.0090694
북구,화명일신기독병원(재단법인 한.호기독교선교회),부산광역시 북구 금곡대로 264 (화명동),,병원,35.2318906,129.0136669
북구,아하브병원(의료법인 백양의료재단),부산광역시 북구 만덕고개길 84 (만덕동),,병원,35.2117096,129.0491087
북구,의료법인 인당의료재단 부민병원,부산광역시 북구 만덕대로 59 (덕천동),,병원,35.2119687,129.0112391
북구,사과나무치과병원,"부산광역시 북구 금곡대로303번길 2, 5층 (화명동, 시티타워)",,병원,35.2356311,129.0134816
북구,아하브요양병원,부산광역시 북구 만덕고개길 84 (만덕동),,병원,35.2117096,129.0491087
북구,미래로병원,부산광역시 북구 금곡대로 15 (덕천동),,병원,35.2186459,129.0191227
북구,다사랑요양병원,부산광역시 북구 덕천로 339 (만덕동),,병원,35.209137,129.0407606
북구,남산정요양병원,부산광역시 북구 만덕대로 158 (덕천동),,병원,35.2130648,129.0219745
북구,의료법인 인당의료재단 구포부민병원,부산광역시 북구 사상로 607 (구포동),,병원,35.1982749,128.9906321
북구,부산시노인전문제1병원,부산광역시 북구 함박봉로 98 (만덕동),,병원,35.2059986999999,129.0280635
북구,재단법인 베스티안재단 베스티안부산병원,부산광역시 북구 화명대로 1 (화명동),,병원,35.2355833,129.0086295
북구,경희요양병원,부산광역시 북구 만덕대로 106 (덕천동),,병원,35.2126593,129.0163987
북구,서울우리요양병원,부산광역시 북구 화명대로 42 (화명동),,병원,35.2344055,129.0126907
북구,의료법인 참사람의료재단 금곡효요양병원,"부산광역시 북구 금곡대로 458, 6층 (금곡동, 금곡월드프라자)",,병원,35.24911,129.0133043
북구,의료법인 은성의료재단 좋은리버뷰요양병원,부산광역시 북구 금곡대로 586 (금곡동),,병원,35.2595887,129.0138139
북구,의료법인 패밀리의료재단 만덕힐요양병원,부산광역시 북구 만덕고개길 60-12 (만덕동),,병원,35.2124049,129.0465673
북구,굿윌치과병원,부산광역시 북구 금곡대로 28 (덕천동),,병원,35.216742,129.0190319
북구,의료법인 허명의료재단 구포일심요양병원,부산광역시 북구 낙동대로 1678 (구포동),,병원,35.2046801,128.9955771
북구,의료법인 청송의료재단 해뜨락요양병원,부산광역시 북구 덕천로381번길 9-3 (만덕동),,병원,35.2102904,129.0446819
북구,덕천요양병원,부산광역시 북구 기찰로 2-1 (덕천동),,병원,35.2205781,129.01948959999999
북구,의료법인 인해의료재단 화명장시원병원,부산광역시 북구 화명신도시로 120 (화명동),,병원,35.234595,129.0111616
북구,(재)한·호기독교선교회 맥켄지일신기독병원,부산광역시 북구 금곡대로 133 (덕천동),,병원,35.2104753,129.0168229
북구,사회복지법인 동남복지재단 부산은빛요양병원,부산광역시 북구 백양대로1048번길 10 (구포동),,병원,35.1980684,128.9967077
북구,이앤미우리들치과병원,"부산광역시 북구 화명대로 15, 8,9층 (화명동, 하이페리온타워)",,병원,35.2354312,129.0098932
북구,시원항병원,"부산광역시 북구 금곡대로 27, 더청명빌딩 2, 5~10층 (덕천동)",,병원,35.2123481,129.0042189
사상구,의료법인현백의료재단사상고려병원,"부산광역시 사상구 사상로 282, 280일부 (덕포동)",,병원,35.1745572,128.9885677
사상구,의료법인센텀의료재단 서부산센텀병원,부산광역시 사상구 새벽로 226 (괘법동),,병원,35.1612052,128.9845559
사상구,강림요양병원,부산광역시 사상구 낙동대로 792 (엄궁동),,병원,35.1312806,128.9728382
사상구,의료법인 은성의료재단 좋은부산요양병원,부산광역시 사상구 학감대로39번길 67 (학장동),,병원,35.1333725,128.9964958
사상구,미래어린이병원,"부산광역시 사상구 낙동대로 790, 3,4,7층 (엄궁동, 신우프라자)",,병원,35.1310979,128.9722887
사상구,우리병원,"부산광역시 사상구 사상로 237 (괘법동, 1,3,4,5층)",,병원,35.1664024,128.9874638
사상구,의료법인 노송의료재단 시티요양병원,부산광역시 사상구 백양대로907번길 11 (모라동),,병원,35.1873297,128.9900358
사상구,의료법인지석의료재단 효성프라임요양병원,부산광역시 사상구 백양대로 764 (덕포동),,병원,35.1766047,128.9888475
사상구,학장성심요양병원,"부산광역시 사상구 대동로 159, 본관3~7층, 별관지하1~지상5층, 신관1~4층 (학장동)",,병원,35.1415213,128.9834585
사상구,의료법인 주현의료재단 사상중앙요양병원,"부산광역시 사상구 삼덕로5번길 85 (삼락동, 지하1층~지상4층)",,병원,35.1781951,128.9781505
사상구,의료법인 길정의료재단 길정병원,"부산광역시 사상구 학감대로39번길 116 (학장동, A동 지하1~ 지상4층, B동 지상1~2층, D동 지상1~지상4층)",,병원,35.1321445,128.9958773
사상구,삼인요양병원,"부산광역시 사상구 대동로 95, 5층, 8~10층 (학장동)",,병원,35.138522,128.9779391
수영구,광안자모병원,부산광역시 수영구 수영로 555 (광안동),,병원,35.1553939,129.1119712
수영구,의료법인 센텀의료재단 부산센텀병원,"부산광역시 수영구 수영로 677, 부산센텀병원 지하1~6층 (광안동)",,병원,35.1662933,129.1146783
수영구,비에이치에스한서병원,부산광역시 수영구 수영로 615 (광안동),,병원,35.1608916,129.1131305
수영구,한나병원,부산광역시 수영구 황령대로481번길 7 (남천동),,병원,35.1391703,129.1070058
수영구,의료법인 은성의료재단 좋은강안병원,부산광역시 수영구 수영로 493 (남천동),,병원,35.1499639,129.1104981
수영구,성분도치과병원,부산광역시 수영구 수영로 501 (광안동),,병원,35.1511363,129.1105393
수영구,의료법인전일의료재단한가족요양병원,"부산광역시 수영구 장대골로7번길 45, 2~4층 (광안동)",,병원,35.1569105,129.1124046
수영구,의료법인백세의료재단백세요양병원,부산광역시 수영구 광일로43번길 25 (광안동),,병원,35.1614578,129.109279
수영구,메트로적추병원,부산광역시 수영구 수영로 390-1 (남천동),,병원,35.1411956,129.1075039
수영구,광안 더힐 요양병원,부산광역시 수영구 수영로536번길 71 (광안동),,병원,35.1527152,129.1158628
수영구,의료법인동일의료재단수영나라요양병원,부산광역시 수영구 연수로 404 (광안동),,병원,35.1683235,129.1133174
수영구,광안참사랑요양병원,부산광역시 수영구 광안해변로 235 (민락동),,병원,35.1546728,129.1196979
수영구,상쾌한병원,부산광역시 수영구 연수로 406(광안동),,병원,35.1682084,129.113486
수영구,광안정다운요양병원,"부산광역시 수영구 광안해변로 292, 3~6층 (민락동)",,병원,35.1560576,129.1256008
수영구,다온요양병원,부산광역시 수영구 남천서로20번길 49 (남천동),,병원,35.1460165,129.1071764
수영구,수영어린이병원,"부산광역시 수영구 수영로 671, 2층~3층 (광안동)",,병원,35.1657693,129.1144637
수영구,센텀해인요양병원,"부산광역시 수영구 수영로 671, 5층~11층 (광안동)",,병원,35.1657693,129.1144637
사상구,의료법인 서원의료재단 감로수요양병원,부산광역시 사상구 덕상로 116-38 (모라동),,병원,35.182212,128.9925253
사상구,의료법인 현백의료재단 사상제일요양병원,부산광역시 사상구 사상로 280 (덕포동),,병원,35.1745572,128.9885677
기장군,선힐링병원,"부산광역시 기장군 정관읍 정관로 613, 2, 3층",,병원,35.3357294,129.1791946
기장군,(재)한호기독선교회 정관일신기독병원,"부산광역시 기장군 정관읍 정관6로 31, 3-8, 10층",,병원,35.3196809,129.1776084
기장군,(의)서일의료재단기장병원,부산광역시 기장군 기장읍 대청로72번길 6,,병원,35.2358805,129.216446
기장군,(의)피터의료재단새소망요양병원,부산광역시 기장군 기장읍 기장해안로 552,,병원,35.2228206,129.2269091
기장군,평거요양병원,부산광역시 기장군 기장읍 대청로36번길 11-33,,병원,35.2373406,129.2143002
기장군,기장연세요양병원,부산광역시 기장군 기장읍 반송로 1644,,병원,35.2507263,129.2178336
기장군,현대요양병원,부산광역시 기장군 기장읍 반송로 1555,,병원,35.2487384,129.2100607
기장군,동남권원자력의학원,부산광역시 기장군 장안읍 좌동길 40,,병원,35.3214832,129.243613
기장군,의료법인뵈뵈의료재단복있는요양병원,부산광역시 기장군 기장읍 대변로 117-2,,병원,35.2279205,129.2259237
기장군,정관우리아동병원,"부산광역시 기장군 정관읍 정관중앙로 56, 프라임빌딩",,병원,35.3217504,129.1795358
동구,재단법인한호기독교선교회 일신기독병원,부산광역시 동구 정공단로 27 (좌천동),,병원,35.1355141,129.0540545
동구,의료법인정화의료재단 김원묵기념봉생병원,"부산광역시 동구 중앙대로 401 (좌천동, 봉생병원)",,병원,35.131003,129.050142
동구,좋은문화병원,부산광역시 동구 범일로 119 (범일동),,병원,35.1407228,129.058962
동구,힘내라병원,"부산광역시 동구 범일로 85 (범일동, 삼미85 빌딩)",,병원,35.1377957,129.0588913
해운대구,더블유에스치과병원,"부산광역시 해운대구 좌동순환로 6, 5층및 6층일부층 (중동)",,병원,35.1709217,129.1758549
부산진구,부산큰병원,"부산광역시 부산진구 가야대로 494, 지하1층~지상1층 각 일부, 지상2층~4층 전부 (개금동)",,병원,35.1528471,129.0261982
북구,체담한방병원,"부산광역시 북구 만덕대로 23, 폴라렉스 11, 12층 (덕천동)",,병원,35.211104,129.007605
연제구,정한방병원,"부산광역시 연제구 월드컵대로 125, 더웰타워 6층일부,9~11층 (연산동)",,병원,35.1852207,129.0818352
부산진구,서면더존한방병원,"부산광역시 부산진구 중앙대로 708, 지하1,2,3층 지상2층 각 일부, 9~10층 전부 (부전동)",,병원,35.1559905,129.0595791
동래구,부산예한방병원,"부산광역시 동래구 중앙대로 1523, SKHUBSKY 3,4 일부층 (온천동)",,병원,35.2212587,129.0856203
영도구,의료법인 행도의료재단 해동병원,부산광역시 영도구 태종로 133 (봉래동3가),,병원,35.0944702,129.0443453
영도구,영도병원,부산광역시 영도구 태종로 85 (대교동2가),,병원,35.0916702,129.0410495
영도구,태종대요양병원,부산광역시 영도구 태종로 820-23 (동삼동),,병원,35.0632059,129.0803828
영도구,인제요양병원,부산광역시 영도구 절영로 21 (대교동2가),,병원,35.0923674,129.0418125
영도구,의료법인 성원의료재단 영도참편한 요양병원,"부산광역시 영도구 동삼서로 21 (동삼동, 영도참편한요양병원)",,병원,35.0813148,129.0688626
영도구,정요양병원,부산광역시 영도구 절영로 32 (대교동1가),,병원,35.0928901,129.0369893
영도구,아이(i)서울병원,"부산광역시 영도구 영선대로 75, 삼호빌딩 (영선동2가)",,병원,35.0880672,129.0425251
